Title,Id,Tags,Score,Body
"Aborting a shell script if any command returns a non-zero value?","821396","<linux><bash><unix><shell>","474","<p>Add this to the beginning of the script:</p>

<pre><code>set -e
</code></pre>

<p>This will cause the shell to exit immediately if a simple command exits with a nonzero exit value.  A simple command is any command not part of an if, while, or until test, or part of an &amp;&amp; or || list.</p>

<p>See the <a href=""https://ss64.com/bash/set.html"" rel=""noreferrer"">bash(1) man page</a> on the ""set"" internal command for more details.</p>

<p>I personally start almost all shell scripts with ""set -e"".  It's really annoying to have a script stubbornly continue when something fails in the middle and breaks assumptions for the rest of the script.</p>
"
"Multi-line string with extra space (preserved indentation)","23929235","<string><bash><shell><echo>","465","<p>Heredoc sounds more convenient for this purpose. It is used to send multiple commands to a command interpreter program like <em>ex</em> or <em>cat</em></p>

<pre><code>cat &lt;&lt; EndOfMessage
This is line 1.
This is line 2.
Line 3.
EndOfMessage
</code></pre>

<p>The string after <code>&lt;&lt;</code> indicates where to stop.</p>

<p>To send these lines to a file, use:</p>

<pre><code>cat &gt; $FILE &lt;&lt;- EOM
Line 1.
Line 2.
EOM
</code></pre>

<p>You could also store these lines to a variable:</p>

<pre><code>read -r -d '' VAR &lt;&lt; EOM
This is line 1.
This is line 2.
Line 3.
EOM
</code></pre>

<p>This stores the lines to the variable named <code>VAR</code>.</p>

<p>When printing, remember the quotes around the variable otherwise you won't see the newline characters.</p>

<pre><code>echo ""$VAR""
</code></pre>

<p>Even better, you can use indentation to make it stand out more in your code. This time just add a <code>-</code> after <code>&lt;&lt;</code> to stop the tabs from appearing.</p>

<pre><code>read -r -d '' VAR &lt;&lt;- EOM
    This is line 1.
    This is line 2.
    Line 3.
EOM
</code></pre>

<p>But then you must use tabs, not spaces, for indentation in your code.</p>
"
"How to zero pad a sequence of integers in bash so that all have the same width?","8789729","<bash><numbers><padding>","464","<p>In your specific case though it's probably easiest to use the <code>-f</code> flag to <code>seq</code> to get it to format the numbers as it outputs the list.  For example:</p>

<pre><code>for i in $(seq -f ""%05g"" 10 15)
do
  echo $i
done
</code></pre>

<p>will produce the following output:</p>

<pre><code>00010
00011
00012
00013
00014
00015
</code></pre>

<p>More generally, <code>bash</code> has <code>printf</code> as a built-in so you can pad output with zeroes as follows:</p>

<pre><code>$ i=99
$ printf ""%05d\n"" $i
00099
</code></pre>

<p>You can use the <code>-v</code> flag to store the output in another variable:</p>

<pre><code>$ i=99
$ printf -v j ""%05d"" $i
$ echo $j
00099
</code></pre>

<p>Notice that <code>printf</code> supports a slightly different format to <code>seq</code> so you need to use <code>%05d</code> instead of <code>%05g</code>.</p>
"
"Difference between return and exit in Bash functions","4419952","<bash><function><return-value><return><exit>","461","<p>From <code>man bash</code> on <code>return [n]</code>;</p>

<blockquote>
  <p>Causes a function to stop executing and return  the value  specified by n to its caller.  If n is omitted, the return status is that of the last  command executed  in  the function body.</p>
</blockquote>

<p>... on <code>exit [n]</code>:</p>

<blockquote>
  <p>Cause  the  shell to exit with a status of n.  If n is omitted, the exit status is  that  of  the  last command  executed.   A  trap  on  EXIT  is executed before the shell terminates.</p>
</blockquote>

<p><strong>EDIT:</strong></p>

<p>As per your edit of the question, regarding exit codes, <code>return</code> has nothing to do with exit codes. Exit codes are intended for <strong>applications/scripts</strong>, not functions. So in this regard, the only keyword that sets the exit code of the script (the one that can be caught by the calling program using the <code>$?</code> shell variable) is <code>exit</code>.</p>

<p><strong>EDIT 2:</strong></p>

<p>My last statement referring <code>exit</code> is causing some comments. It was made to differentiate <code>return</code> and <code>exit</code> for the understanding of the OP, and in fact, at <em>any</em> given point of a program/shell script, <code>exit</code> is the only way of ending the script with an exit code to the calling process.</p>

<p>Every command executed in the shell produces a local ""exit code"": it sets the <code>$?</code> variable to that code, and can be used with <code>if</code>,  <code>&amp;&amp;</code> and other operators to conditionally execute other commands.</p>

<p>These exit codes (and the value of the <code>$?</code> variable) are reset by each command execution.</p>

<p>Incidentally, the exit code of the last command executed by the script is used as the exit code of the script itself as seen by the calling process. </p>

<p>Finally, functions, when called, act as shell commands with respect to exit codes. The exit code of the function (<em>within</em> the function) is set by using <code>return</code>. So when in a function <code>return 0</code> is run, the function execution terminates, giving an exit code of 0.</p>
"
"Length of string in bash","17368067","<bash><variables><string-length>","460","<h3>UTF-8 string length</h3>

<p>In addition to <a href=""https://stackoverflow.com/a/17368090/1983854"">fedorqui's correct answer</a>, I would like to show the difference between string length and byte length:</p>

<pre><code>myvar='Généralités'
chrlen=${#myvar}
oLang=$LANG oLcAll=$LC_ALL
LANG=C LC_ALL=C
bytlen=${#myvar}
LANG=$oLang LC_ALL=$oLcAll
printf ""%s is %d char len, but %d bytes len.\n"" ""${myvar}"" $chrlen $bytlen
</code></pre>

<p>will render:</p>

<pre><code>Généralités is 11 char len, but 14 bytes len.
</code></pre>

<p>you could even have a look at stored chars:</p>

<pre><code>myvar='Généralités'
chrlen=${#myvar}
oLang=$LANG oLcAll=$LC_ALL
LANG=C LC_ALL=C
bytlen=${#myvar}
printf -v myreal ""%q"" ""$myvar""
LANG=$oLang LC_ALL=$oLcAll
printf ""%s has %d chars, %d bytes: (%s).\n"" ""${myvar}"" $chrlen $bytlen ""$myreal""
</code></pre>

<p>will answer:</p>

<pre><code>Généralités has 11 chars, 14 bytes: ($'G\303\251n\303\251ralit\303\251s').
</code></pre>

<p><strong>Nota:</strong> According to <a href=""https://stackoverflow.com/questions/17368067/length-of-string-in-bash/31009961#comment69945980_31009961"">Isabell Cowan's comment</a>, I've added setting to <code>$LC_ALL</code> along with <code>$LANG</code>.</p>

<h3>Length of an argument</h3>

<p>Argument work same as regular variables</p>

<pre><code>strLen() {
    local bytlen sreal oLang=$LANG oLcAll=$LC_ALL
    LANG=C LC_ALL=C
    bytlen=${#1}
    printf -v sreal %q ""$1""
    LANG=$oLang LC_ALL=$oLcAll
    printf ""String '%s' is %d bytes, but %d chars len: %s.\n"" ""$1"" $bytlen ${#1} ""$sreal""
}
</code></pre>

<p>will work as</p>

<pre><code>strLen théorème
String 'théorème' is 10 bytes, but 8 chars len: $'th\303\251or\303\250me'
</code></pre>

<h3>Useful <code>printf</code> correction tool:</h3>

<p>If you:</p>

<pre><code>for string in Généralités Language Théorème Février  ""Left: ←"" ""Yin Yang ☯"";do
    printf "" - %-14s is %2d char length\n"" ""'$string'""  ${#string}
done

 - 'Généralités' is 11 char length
 - 'Language'     is  8 char length
 - 'Théorème'   is  8 char length
 - 'Février'     is  7 char length
 - 'Left: ←'    is  7 char length
 - 'Yin Yang ☯' is 10 char length
</code></pre>

<p>Not really <em>pretty</em>... For this, there is a little function:</p>

<pre><code>strU8DiffLen () { 
    local bytlen oLang=$LANG oLcAll=$LC_ALL
    LANG=C LC_ALL=C
    bytlen=${#1}
    LANG=$oLang LC_ALL=$oLcAll
    return $(( bytlen - ${#1} ))
}
</code></pre>

<p>Then now:</p>

<pre><code>for string in Généralités Language Théorème Février  ""Left: ←"" ""Yin Yang ☯"";do
    strU8DiffLen ""$string""
    printf "" - %-$((14+$?))s is %2d chars length, but uses %2d bytes\n"" \
        ""'$string'"" ${#string} $((${#string}+$?))
  done 

 - 'Généralités'  is 11 chars length, but uses 14 bytes
 - 'Language'     is  8 chars length, but uses  8 bytes
 - 'Théorème'     is  8 chars length, but uses 10 bytes
 - 'Février'      is  7 chars length, but uses  8 bytes
 - 'Left: ←'      is  7 chars length, but uses  9 bytes
 - 'Yin Yang ☯'   is 10 chars length, but uses 12 bytes
</code></pre>

<h3>Unfortunely, this is not perfect!</h3>

<p>But there left some strange UTF-8 behaviour, like double-spaced chars, zero spaced chars, reverse deplacement and other that could not be as simple...</p>

<p>Have a look at <a href=""https://f-hauri.ch/vrac/diffU8test.sh"" rel=""noreferrer"">diffU8test.sh</a> or <a href=""https://f-hauri.ch/vrac/diffU8test.sh.txt"" rel=""noreferrer"">diffU8test.sh.txt</a> for more limitations.</p>
"
"How to get a password from a shell script without echoing","3980668","<bash><shell><scripting><sh>","459","<p>Here is another way to do it:</p>

<pre><code>#!/bin/bash
# Read Password
echo -n Password: 
read -s password
echo
# Run Command
echo $password
</code></pre>

<p>The <code>read -s</code> will turn off echo for you. Just replace the <code>echo</code> on the last line with the command you want to run.</p>
"
"How can I join elements of an array in Bash?","1527049","<arrays><bash>","455","<p>A 100% pure Bash function that supports multi-character delimiters is:</p>
<pre><code>function join_by { local d=$1; shift; local f=$1; shift; printf %s &quot;$f&quot; &quot;${@/#/$d}&quot;; }
</code></pre>
<p>For example,</p>
<pre><code>join_by , a b c #a,b,c
join_by ' , ' a b c #a , b , c
join_by ')|(' a b c #a)|(b)|(c
join_by ' %s ' a b c #a %s b %s c
join_by $'\n' a b c #a&lt;newline&gt;b&lt;newline&gt;c
join_by - a b c #a-b-c
join_by '\' a b c #a\b\c
join_by '-n' '-e' '-E' '-n' #-e-n-E-n-n
join_by , #
join_by , a #a
</code></pre>
<p>The code above is based on the ideas by @gniourf_gniourf, @AdamKatz, and @MattCowell.</p>
<p>Alternatively, a simpler function that supports only a single character delimiter, would be:</p>
<pre><code>function join_by { local IFS=&quot;$1&quot;; shift; echo &quot;$*&quot;; }
</code></pre>
<p>For example,</p>
<pre><code>join_by , a &quot;b c&quot; d #a,b c,d
join_by / var local tmp #var/local/tmp
join_by , &quot;${FOO[@]}&quot; #a,b,c
</code></pre>
<p>This solution is based on Pascal Pilz's original suggestion.</p>
<p>A detailed explanation of the solutions proposed here can be found in <a href=""https://dev.to/meleu/how-to-join-array-elements-in-a-bash-script-303a"" rel=""noreferrer"">&quot;How to join() array elements in a bash script&quot;, an article by <em>meleu</em> at <em>dev.to</em></a>.</p>
"
"Can a shell script set environment variables of the calling shell?","496702","<bash><shell><csh><tcsh>","455","<p>Your shell process has a copy of the parent's environment and no access to the parent process's environment whatsoever. When your shell process terminates any changes you've made to its environment are lost. Sourcing a script file is the most commonly used method for configuring a shell environment, you may just want to bite the bullet and maintain one for each of the two flavors of shell.</p>
"
"Expansion of variables inside single quotes in a command in Bash","13799789","<bash><shell><variables><quotes>","449","<p>Inside single quotes everything is preserved literally, without exception.</p>

<p>That means you have to close the quotes, insert something, and then re-enter again.</p>

<pre><code>'before'""$variable""'after'
'before'""'""'after'
'before'\''after'
</code></pre>

<p>Word concatenation is simply done by juxtaposition. As you can verify, each of the above lines is a single word to the shell. Quotes (single or double quotes, depending on the situation) don't isolate words. They are only used to disable interpretation of various special characters, like whitespace, <code>$</code>, <code>;</code>... For a good tutorial on quoting see Mark Reed's answer. Also relevant: <a href=""https://stackoverflow.com/questions/15783701/which-characters-need-to-be-escaped-in-bash-how-do-we-know-it/20053121"">Which characters need to be escaped in bash?</a></p>

<h2>Do not concatenate strings interpreted by a shell</h2>

<p>You should absolutely avoid building shell commands by concatenating variables. This is a bad idea similar to concatenation of SQL fragments (SQL injection!).</p>

<p>Usually it is possible to have placeholders in the command, and to supply the command together with variables so that the callee can receive them from the invocation arguments list.</p>

<p>For example, the following is very unsafe. DON'T DO THIS</p>

<pre><code>script=""echo \""Argument 1 is: $myvar\""""
/bin/sh -c ""$script""
</code></pre>

<p>If the contents of <code>$myvar</code> is untrusted, here is an exploit:</p>

<pre><code>myvar='foo""; echo ""you were hacked'
</code></pre>

<p>Instead of the above invocation, use positional arguments. The following invocation is better -- it's not exploitable:</p>

<pre><code>script='echo ""arg 1 is: $1""'
/bin/sh -c ""$script"" -- ""$myvar""
</code></pre>

<p>Note the use of single ticks in the assignment to <code>script</code>, which means that it's taken literally, without variable expansion or any other form of interpretation.</p>
"
"Disable beep of Linux Bash on Windows 10","36724209","<bash><windows-10><windows-subsystem-for-linux>","448","<ol>
<li><p>To disable the beep in <strong>bash</strong> you need to uncomment (or add if not already there) the line <code>set bell-style none</code> in your <code>/etc/inputrc</code> file.</p>

<p><em>Note:</em> Since it is a protected file you need to be a privileged user to edit it (i.e. launch your text editor with something like <code>sudo &lt;editor&gt; /etc/inputrc</code>).</p></li>
<li><p>To disable the beep also in <strong>vim</strong> you need to add <code>set visualbell</code> in your <code>~/.vimrc</code> file.</p></li>
<li><p>To disable the beep also in <strong>less</strong> (i.e. also in man pages and when using ""git diff"") you need to add <code>export LESS=""$LESS -R -Q""</code> in your <code>~/.profile</code> file.</p></li>
</ol>
"
"Git Bash is extremely slow on Windows 7 x64","4485059","<git><bash><windows-7><msysgit><mingw32>","446","<p>It appears that completely uninstalling Git, restarting (the classic Windows cure), and reinstalling Git was the cure.  I also wiped out all bash config files which were left over (they were manually created).  Everything is fast again.</p>

<p>If for some reason reinstalling isn't possible (or desirable), then I would definitely try changing the PS1 variable referenced in <a href=""https://stackoverflow.com/a/4485396/542251"">Chris Dolan's answer</a>; it resulted in significant speedups in certain operations.</p>
"
"How to add a progress bar to a shell script?","238073","<bash><shell><zsh>","441","<p>You can implement this by overwriting a line.  Use <code>\r</code> to go back to the beginning of the line without writing <code>\n</code> to the terminal.</p>

<p>Write <code>\n</code> when you're done to advance the line.</p>

<p>Use <code>echo -ne</code> to:</p>

<ol>
<li>not print <code>\n</code> and</li>
<li>to recognize escape sequences like <code>\r</code>.</li>
</ol>

<p>Here's a demo:</p>

<pre><code>echo -ne '#####                     (33%)\r'
sleep 1
echo -ne '#############             (66%)\r'
sleep 1
echo -ne '#######################   (100%)\r'
echo -ne '\n'
</code></pre>

<p>In a comment below, puk mentions this ""fails"" if you start with a long line and then want to write a short line: In this case, you'll need to overwrite the length of the long line (e.g., with spaces).</p>
"
"Get file directory path from file path","6121091","<bash>","440","<p><code>dirname</code> and <code>basename</code> are the tools you're looking for for extracting path components:</p>
<pre><code>$ export VAR='/home/pax/file.c'
$ echo &quot;$(dirname &quot;${VAR}&quot;)&quot; ; echo &quot;$(basename &quot;${VAR}&quot;)&quot;
/home/pax
file.c
</code></pre>
<p>They're not internal Bash commands but they're part of the POSIX standard -  see <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/utilities/dirname.html"" rel=""noreferrer""><code>dirname</code></a> and <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/utilities/basename.html"" rel=""noreferrer""><code>basename</code></a>. Hence, they're probably available on, or can be obtained for, most platforms that are capable of running <code>bash</code>.</p>
"
"Pipe output and capture exit status in Bash","1221833","<bash><shell><error-handling><pipe>","438","<p>There is an internal Bash variable called <code>$PIPESTATUS</code>; it’s an array that holds the exit status of each command in your last foreground pipeline of commands.</p>

<pre><code>&lt;command&gt; | tee out.txt ; test ${PIPESTATUS[0]} -eq 0
</code></pre>

<p>Or another alternative which also works with other shells (like zsh) would be to enable pipefail:</p>

<pre><code>set -o pipefail
...
</code></pre>

<p>The first option does <em>not</em> work with <code>zsh</code> due to a little bit different syntax.</p>
"
"Using getopts to process long and short command line options","402377","<bash><command-line-arguments><getopt><getopts>","429","<p>There are three implementations that may be considered:</p>

<ul>
<li><p>Bash builtin <code>getopts</code>. This does not support long option names with the double-dash prefix.  It only supports single-character options.</p></li>
<li><p>BSD UNIX implementation of standalone <code>getopt</code> command (which is what MacOS uses). This does not support long options either.</p></li>
<li><p>GNU implementation of standalone <code>getopt</code>.  GNU <a href=""http://www.kernel.org/doc/man-pages/online/pages/man3/getopt.3.html"" rel=""noreferrer""><code>getopt(3)</code></a> (used by the command-line <a href=""https://linux.die.net/man/1/getopt"" rel=""noreferrer""><code>getopt(1)</code></a> on Linux) supports parsing long options.  </p></li>
</ul>

<hr>

<p>Some other answers show a solution for using the bash builtin <code>getopts</code> to mimic long options. That solution actually makes a short option whose character is ""-"". So you get ""--"" as the flag. Then anything following that becomes OPTARG, and you test the OPTARG with a nested <code>case</code>.</p>

<p>This is clever, but it comes with caveats: </p>

<ul>
<li><code>getopts</code> can't enforce the opt spec. It can't return errors if the user supplies an invalid option. You have to do your own error-checking as you parse OPTARG.</li>
<li>OPTARG is used for the long option name, which complicates usage when your long option itself has an argument. You end up having to code that yourself as an additional case.</li>
</ul>

<p>So while it is possible to write more code to work around the lack of support for long options, this is a lot more work and partially defeats the purpose of using a getopt parser to simplify your code.</p>
"
"iTerm 2: How to set keyboard shortcuts to jump to beginning/end of line?","6205157","<macos><bash><iterm><iterm2>","428","<p><strong>Add in iTerm2 the following Profile Shortcut Keys</strong></p>
<div class=""s-table-container"">
<table class=""s-table"">
<thead>
<tr>
<th style=""text-align: center;"">FOR</th>
<th style=""text-align: center;"">ACTION</th>
<th style=""text-align: center;"">SEND</th>
</tr>
</thead>
<tbody>
<tr>
<td style=""text-align: center;"">⌘ ←</td>
<td style=""text-align: center;"">&quot;SEND HEX CODE&quot;</td>
<td style=""text-align: center;"">0x01</td>
</tr>
<tr>
<td style=""text-align: center;"">⌘ →</td>
<td style=""text-align: center;"">&quot;SEND HEX CODE&quot;</td>
<td style=""text-align: center;"">0x05</td>
</tr>
<tr>
<td style=""text-align: center;"">⌥ ←</td>
<td style=""text-align: center;"">&quot;SEND ESC SEQ&quot;</td>
<td style=""text-align: center;"">b</td>
</tr>
<tr>
<td style=""text-align: center;"">⌥ →</td>
<td style=""text-align: center;"">&quot;SEND ESC SEQ&quot;</td>
<td style=""text-align: center;"">f</td>
</tr>
</tbody>
</table>
</div>
<p>Here is a visual for those who need it</p>
<p><img src=""https://i.imgur.com/djgBBQ3.png"" alt=""iTerm add key visual"" /></p>
"
"Running multiple commands in one line in shell","5130847","<bash><shell>","424","<p>You are using <code>|</code> (pipe) to direct the output of a command into another command. What you are looking for is <code>&amp;&amp;</code> operator to execute the next command only if the previous one succeeded:</p>

<pre><code>cp /templates/apple /templates/used &amp;&amp; cp /templates/apple /templates/inuse &amp;&amp; rm /templates/apple
</code></pre>

<p>Or </p>

<pre><code>cp /templates/apple /templates/used &amp;&amp; mv /templates/apple /templates/inuse
</code></pre>

<hr>

<p>To summarize (non-exhaustively) bash's command operators/separators:</p>

<ul>
<li><code>|</code> pipes (pipelines) the standard output (<code>stdout</code>) of one command into the standard input of another one. Note that <code>stderr</code> still goes into its default destination, whatever that happen to be.</li>
<li><code>|&amp;</code>pipes both <code>stdout</code> and <code>stderr</code> of one command into the standard input of another one. Very useful, available in bash version 4 and above.</li>
<li><code>&amp;&amp;</code> executes the right-hand command of <code>&amp;&amp;</code> only if the previous one succeeded.</li>
<li><code>||</code> executes the right-hand command of <code>||</code> only it the previous one failed.</li>
<li><code>;</code> executes the right-hand command of <code>;</code> always regardless whether the previous command succeeded or failed. Unless <code>set -e</code> was previously invoked, which causes <code>bash</code> to fail on an error.</li>
</ul>
"
"How to create a cron job using Bash automatically without the interactive editor?","878600","<bash><shell><cron>","424","<p>You can add to the crontab as follows:</p>

<pre><code>#write out current crontab
crontab -l &gt; mycron
#echo new cron into cron file
echo ""00 09 * * 1-5 echo hello"" &gt;&gt; mycron
#install new cron file
crontab mycron
rm mycron
</code></pre>

<hr>

<h2>Cron line explaination</h2>

<pre><code>* * * * * ""command to be executed""
- - - - -
| | | | |
| | | | ----- Day of week (0 - 7) (Sunday=0 or 7)
| | | ------- Month (1 - 12)
| | --------- Day of month (1 - 31)
| ----------- Hour (0 - 23)
------------- Minute (0 - 59)
</code></pre>

<p>Source <a href=""http://www.cyberciti.biz/faq/how-do-i-add-jobs-to-cron-under-linux-or-unix-oses/"" rel=""noreferrer"">nixCraft</a>.</p>
"
"Linux how to copy but not overwrite?","9392735","<linux><bash><cp>","422","<p>Taken from the <a href=""http://manpages.ubuntu.com/manpages/precise/en/man1/cp.1.html"" rel=""noreferrer"">man page</a>:</p>

<pre><code>-n, --no-clobber
              do not overwrite an existing file (overrides a previous -i option)
</code></pre>

<p>Example:</p>

<pre><code>cp -n myoldfile.txt mycopiedfile.txt
</code></pre>
"
"How to execute mongo commands through shell scripts?","4837673","<mongodb><bash><shell><sh>","416","<p>You can also evaluate a command using the <code>--eval</code> flag, if it is just a single command.</p>

<pre><code>mongo --eval ""printjson(db.serverStatus())""
</code></pre>

<p><strong>Please note:</strong> if you are using Mongo operators, starting with a $ sign, you'll want to surround the eval argument in single quotes to keep the shell from evaluating the operator as an environment variable:</p>

<pre><code>mongo --eval 'db.mycollection.update({""name"":""foo""},{$set:{""this"":""that""}});' myDbName
</code></pre>

<p>Otherwise you may see something like this:</p>

<pre><code>mongo --eval ""db.test.update({\""name\"":\""foo\""},{$set:{\""this\"":\""that\""}});""
&gt; E QUERY    SyntaxError: Unexpected token :
</code></pre>
"
"What is the difference between ""#!/usr/bin/env bash"" and ""#!/usr/bin/bash""?","16365130","<linux><bash><shell><unix><shebang>","416","<p>Running a command through <code>/usr/bin/env</code> has the benefit of looking for whatever the default version of the program is in your current <strong>env</strong>ironment.</p>

<p>This way, you don't have to look for it in a specific place on the system, as those paths may be in different locations on different systems.  As long as it's in your path, it will find it.</p>

<p>One downside is that you will be unable to pass more than one argument (e.g. you will be unable to write <code>/usr/bin/env awk -f</code>) if you wish to support Linux, as <a href=""https://unix.stackexchange.com/a/399702/6252"">POSIX is vague</a> on how the line is to be interpreted, and Linux interprets everything after the first space to denote a single argument. You can use <code>/usr/bin/env -S</code> on some versions of <code>env</code> to get around this, but then the script will become even less portable and break on fairly recent systems (e.g. even Ubuntu 16.04 if not later).</p>

<p>Another downside is that since you aren't calling an explicit executable, it's got the potential for mistakes, and on multiuser systems security problems (if someone managed to get their executable called <code>bash</code> in your path, for example).</p>

<pre><code>#!/usr/bin/env bash #lends you some flexibility on different systems
#!/usr/bin/bash     #gives you explicit control on a given system of what executable is called
</code></pre>

<p>In some situations, the first may be preferred (like running python scripts with multiple versions of python, without having to rework the executable line).  But in situations where security is the focus, the latter would be preferred, as it limits code injection possibilities.</p>
"
"Get program execution time in the shell","385408","<linux><bash><shell>","415","<p>Use the built-in <code>time</code> keyword:</p>

<pre>
$ help time

time: time [-p] PIPELINE
    Execute PIPELINE and print a summary of the real time, user CPU time,
    and system CPU time spent executing PIPELINE when it terminates.
    The return status is the return status of PIPELINE.  The `-p' option
    prints the timing summary in a slightly different format.  This uses
    the value of the TIMEFORMAT variable as the output format.
</pre>

<p>Example:</p>

<pre><code>$ time sleep 2
</code></pre>

<pre>
real    0m2.009s
user    0m0.000s
sys     0m0.004s
</pre>
"
"Create timestamp variable in bash script","17066250","<bash><variables><timestamp>","412","<p>In order to get the current timestamp and not the time of when a fixed variable is defined, the trick is to use a function and <strong>not</strong> a variable:</p>
<pre><code>#!/bin/bash

# Define a timestamp function
timestamp() {
  date +&quot;%T&quot; # current time
}

# do something...
timestamp # print timestamp
# do something else...
timestamp # print another timestamp
# continue...
</code></pre>
<p>If you don't like the format given by the <code>%T</code> specifier you can combine the other time conversion specifiers accepted by <code>date</code>.  For GNU <code>date</code>, you can find the complete list of these specifiers in the official documentation here: <a href=""https://www.gnu.org/software/coreutils/manual/html_node/Time-conversion-specifiers.html#Time-conversion-specifiers"" rel=""noreferrer"">https://www.gnu.org/software/coreutils/manual/html_node/Time-conversion-specifiers.html#Time-conversion-specifiers</a></p>
"
"How do I remove the file suffix and path portion from a path string in Bash?","125281","<string><bash><filenames>","412","<p>Here's how to do it with the # and % operators in Bash.</p>

<pre><code>$ x=""/foo/fizzbuzz.bar""
$ y=${x%.bar}
$ echo ${y##*/}
fizzbuzz
</code></pre>

<p><code>${x%.bar}</code> could also be <code>${x%.*}</code> to remove everything after a dot or <code>${x%%.*}</code> to remove everything after the first dot.</p>

<p>Example:</p>

<pre><code>$ x=""/foo/fizzbuzz.bar.quux""
$ y=${x%.*}
$ echo $y
/foo/fizzbuzz.bar
$ y=${x%%.*}
$ echo $y
/foo/fizzbuzz
</code></pre>

<p>Documentation can be found in the <a href=""https://www.gnu.org/software/bash/manual/html_node/Shell-Parameter-Expansion.html#Shell-Parameter-Expansion"" rel=""noreferrer"">Bash manual</a>. Look for <code>${parameter%word}</code> and <code>${parameter%%word}</code> trailing portion matching section.</p>
"
"./configure : /bin/sh^M : bad interpreter","2920416","<linux><bash><shell><newline>","409","<p>To fix, open your script with vi or vim and enter in vi command mode (key <KBD>Esc</KBD>), then type this:</p>

<pre><code>:set fileformat=unix
</code></pre>

<p>Finally save it</p>

<p><code>:x!</code> or <code>:wq!</code></p>
"
"Bash command to sum a column of numbers","3096259","<bash>","406","<h1>Using existing file:</h1>

<pre><code>paste -sd+ infile | bc
</code></pre>

<h1>Using stdin:</h1>

<pre><code>&lt;cmd&gt; | paste -sd+ | bc
</code></pre>

<p>Edit:
With some <em>paste</em> implementations you need to be more explicit when reading from <em>stdin</em>:</p>

<p><code>&lt;cmd&gt; | paste -sd+ - | bc</code></p>
"
"How to assign a heredoc value to a variable in Bash?","1167746","<bash><heredoc>","401","<p>You can avoid a useless use of <code>cat</code> and handle mismatched quotes better with this:</p>

<pre><code>$ read -r -d '' VAR &lt;&lt;'EOF'
abc'asdf""
$(dont-execute-this)
foo""bar""''
EOF
</code></pre>

<p>If you don't quote the variable when you echo it, newlines are lost. Quoting it preserves them:</p>

<pre><code>$ echo ""$VAR""
abc'asdf""
$(dont-execute-this)
foo""bar""''
</code></pre>

<p>If you want to use indentation for readability in the source code, use a dash after the less-thans. The indentation must be done using only tabs (no spaces).</p>

<pre><code>$ read -r -d '' VAR &lt;&lt;-'EOF'
    abc'asdf""
    $(dont-execute-this)
    foo""bar""''
    EOF
$ echo ""$VAR""
abc'asdf""
$(dont-execute-this)
foo""bar""''
</code></pre>

<p>If, instead, you want to preserve the tabs in the contents of the resulting variable, you need to remove tab from <code>IFS</code>. The terminal marker for the here doc (<code>EOF</code>) must not be indented.</p>

<pre><code>$ IFS='' read -r -d '' VAR &lt;&lt;'EOF'
    abc'asdf""
    $(dont-execute-this)
    foo""bar""''
EOF
$ echo ""$VAR""
    abc'asdf""
    $(dont-execute-this)
    foo""bar""''
</code></pre>

<p>Tabs can be inserted at the command line by pressing <kbd>Ctrl</kbd>-<kbd>V</kbd> <kbd>Tab</kbd>. If you are using an editor, depending on which one, that may also work or you may have to turn off the feature that automatically converts tabs to spaces.</p>
"
".bashrc at ssh login","820517","<ubuntu><ssh><bash>","400","<p><code>.bashrc</code> is not sourced when you log in using SSH. You need to source it in your <code>.bash_profile</code> like this:</p>

<pre><code>if [ -f ~/.bashrc ]; then
  . ~/.bashrc
fi
</code></pre>
"
