,Link,Title,Text,Code
109,https://unix.stackexchange.com/questions/231605/,Search for a previous command with the prefix I just typed,"['What you are looking for is CtrlR.', 'Type CtrlR and then type part of the command you want.  Bash will display the first matching command.  Keep typing CtrlR and bash will cycle through previous matching commands.', ""To search backwards in the history, type CtrlS instead.  (If CtrlS doesn't work that way for you, that likely means that you need to disable  XON/XOFF flow control: to do that, run stty -ixon.)"", 'This is documented under ""Searching"" in man bash.']","[<code>stty -ixon</code>, <code>man bash</code>]"
110,https://unix.stackexchange.com/questions/100801/,"Can I somehow add a ""&& prog2"" to an already running prog1?","[""You should be able to do this in the same shell you're in with the wait command:"", 'excerpt from Bash man page']","[<code>wait</code>, <code>$ sleep 30 &amp;
[1] 17440

$ wait 17440 &amp;&amp; echo hi

...30 seconds later...
[1]+  Done                    sleep 30
hi
</code>, <code>wait [n ...]
     Wait for each specified process and return its termination status. Each n 
     may be a process ID or a job specification; if a job spec is given,  all 
     processes  in that job's pipeline are waited for.  If n is not given, all 
     currently active child processes are waited for, and the return status is 
     zero.  If n specifies a non-existent process or job, the return status is 
     127.  Otherwise, the return status is the exit status of the last process 
     or job waited for.
</code>]"
111,https://unix.stackexchange.com/questions/72661/,Show sum of file sizes in directory listing,"[""The following function does most of what you're asking for:"", ""... but it won't give you what you're asking for from dir -R *.jpg *.tif, because that's not how ls -R works. You might want to play around with the find utility for that.""]","[<code>dir () { ls -FaGl ""${@}"" | awk '{ total += $4; print }; END { print total }'; }
</code>, <code>dir -R *.jpg *.tif</code>, <code>ls -R</code>, <code>find</code>]"
112,https://unix.stackexchange.com/questions/45684/,What is the difference between ~/.profile and ~/.bash_profile?,"['The .profile was the original profile configuration for the Bourne shell (a.k.a., sh). bash, being a Bourne compatible shell will read and use it. The .bash_profile on the other hand is only read by bash. It is intended for commands that are incompatible with the standard Bourne shell.']","[<code>.profile</code>, <code>sh</code>, <code>bash</code>, <code>.bash_profile</code>, <code>bash</code>]"
113,https://unix.stackexchange.com/questions/38172/,Are all bash scripts compatible with `zsh`?,"['If your scripts start with the line #!/bin/bash they will still be run using bash, even if your default shell is zsh.', ""I've found the syntax of zsh really close to the one of bash, and I did not pay attention if there was really some incompatibilities. I switched 6 years ago from bash to zsh seamlessly.""]",[<code>#!/bin/bash</code>]
114,https://unix.stackexchange.com/questions/129072/,What's the difference between $@ and $*,"[""They aren't the same.  $* is a single string, whereas $@ is an actual array.  To see the difference, execute the following script like so:"", 'The script:', 'The explanation and the results for the four cases are below.', 'In the first case, the parameters are regarded as one long quoted string:', 'Case 2 (unquoted) - the string is broken into words by the for loop:', 'Case 3 - it treats each element of $@ as a quoted string:', 'Last case - it treats each element as an unquoted string, so the last one is again split by  what amounts to for three four:']","[<code>$*</code>, <code>$@</code>, <code> &gt; ./test.sh one two ""three four""
</code>, <code>#!/bin/bash

echo ""Using \""\$*\"":""
for a in ""$*""; do
    echo $a;
done

echo -e ""\nUsing \$*:""
for a in $*; do
    echo $a;
done

echo -e ""\nUsing \""\$@\"":""
for a in ""$@""; do
    echo $a;
done

echo -e ""\nUsing \$@:""
for a in $@; do
    echo $a;
done              
</code>, <code>Using ""$*"":
one two three four
</code>, <code>for</code>, <code>Using $*:
one
two
three
four
</code>, <code>Using ""$@"":
one
two
three four
</code>, <code>for three four</code>, <code>Using $@:
one
two
three
four
</code>]"
115,https://unix.stackexchange.com/questions/212183/,How do I check if a variable exists in an 'if' statement?,"['In modern bash (version 4.2 and above):', 'From help test:', '-v VAR, True if the shell variable VAR is set']","[<code>[[ -v name_of_var ]]
</code>, <code>help test</code>]"
116,https://unix.stackexchange.com/questions/32409/,Set and Shopt - Why Two?,"[""As far as I know, the set -o options are the ones that are inherited from other Bourne-style shells (mostly ksh), and the shopt options are the ones that are specific to bash. There's no logic that I know of.""]","[<code>set -o</code>, <code>shopt</code>]"
117,https://unix.stackexchange.com/questions/96907/,How do I check if a file is a symbolic link to a directory?,['Just combine the two tests with &&:'],"[<code>&amp;&amp;</code>, <code>if [[ -L ""$file"" &amp;&amp; -d ""$file"" ]]
then
    echo ""$file is a symlink to a directory""
fi
</code>]"
118,https://unix.stackexchange.com/questions/55713/,Make cd follow symbolic links,"['With any POSIX implementation of cd, you can use the -P option to do this.', 'You can see it in action here:', 'If you want this to be the default behaviour, you can either create an alias for cd, like so:', '...or use set -o physical. For tcsh, the equivalent command is set symlinks=chase.']","[<code>cd</code>, <code>-P</code>, <code>$ help cd
...
    -P      use the physical directory structure without following symbolic links
...
</code>, <code>$ mkdir foo
$ ln -s foo bar
$ cd -P bar
$ pwd
/tmp/tmp.WkupF2Ucuh/foo
</code>, <code>cd</code>, <code>alias cd='cd -P'
</code>, <code>set -o physical</code>, <code>set symlinks=chase</code>]"
119,https://unix.stackexchange.com/questions/193039/,how to count the length of an array defined in bash?,"['You can access the array indices using ${!array[@]} and the length of the array using ${#array[@]}, e.g. :', 'Note that since bash arrays are zero indexed, you will actually get :', 'If you want the count to run from 1 you can replace $index by $((index+1)). If you want the values as well as the indices you can use ""${array[index]}"" i.e.', 'giving']","[<code>${!array[@]}</code>, <code>${#array[@]}</code>, <code>#!/bin/bash

array=( item1 item2 item3 )
for index in ${!array[@]}; do
    echo $index/${#array[@]}
done
</code>, <code>0/3
1/3
2/3
</code>, <code>$index</code>, <code>$((index+1))</code>, <code>""${array[index]}""</code>, <code>#!/bin/bash

array=( item1 item2 item3 )
for index in ${!array[@]}; do
    echo $((index+1))/${#array[@]} = ""${array[index]}""
done
</code>, <code>1/3 = item1
2/3 = item2
3/3 = item3
</code>]"
120,https://unix.stackexchange.com/questions/84310/,"How do I force yum to install without prompting the user, using bash?",['You can use the -y switch:'],"[<code>-y</code>, <code>$ yum -y install php54w
</code>, <code>-y, --assumeyes
      Assume yes; assume that the answer to any question which would be asked
      is yes. Configuration Option: assumeyes
</code>]"
121,https://unix.stackexchange.com/questions/126938/,Why is setting a variable before a command legal in bash?,"['Relevant information can be found on the man page provided by the BASH maintainer (last checked August 2020). Section Shell Grammar, Simple Commands states (emphasis added):', 'A simple command is a sequence of optional  variable  assignments  followed  by  blank-separated  words and redirections, and terminated by a control operator.  The first word specifies the command to be executed, and  is  passed  as  argument  zero.  The remaining words are passed as arguments to the invoked command.', ""So you can pass any variable you'd like. Your echo example does not work because the variables are passed to the command, not set in the shell. The shell expands $x and $y before invoking the command. This works, for example:""]","[<code>echo</code>, <code>$x</code>, <code>$y</code>, <code>$ x=""once upon"" y=""a time"" bash -c 'echo $x $y'
once upon a time
</code>]"
122,https://unix.stackexchange.com/questions/122681/,How can I tell whether a package is installed via yum in a bash script?,"[""I found the following on a semi-related StackOverflow question; the answer I needed didn't actually quite answer the question there (and was not selected as the correct answer) so I figured I'd post it here for others to find easier."", 'yum list installed PACKAGE_NAME', 'This command returns some human-readable output, but more importantly returns an exit status code; 0 indicates the package is installed, 1 indicates the package is not installed (does not check whether the package is valid, so yum list installed herpderp-beepbopboop will return a ""1"" just as yum list installed traceroute will if you don\'t have traceroute installed). You can subsequently check ""$?"" for this exit code. ', 'Since the output is somewhat counter-intuitive, I used @Chris Downs\' ""condensed"" version below in a wrapper function to make the output more ""logical"" (i.e. 1=installed 0=not installed):', 'usage would be', 'if isinstalled $package; then echo ""installed""; else echo ""not installed""; fi', 'Replaced return statements with calls to true and false which help make the function more readable/intuitive, while returning the values bash expects (i.e. 0 for true, 1 for false).', ""If you're just checking for one package in your script, you may just be better off testing yum list installed directly, but (IMHO) the function makes it easier to understand what's going on, and its syntax is much easier to remember than yum with all the redirects to supress its output.""]","[<code>yum list installed PACKAGE_NAME</code>, <code>yum list installed herpderp-beepbopboop</code>, <code>yum list installed traceroute</code>, <code>function isinstalled {
  if yum list installed ""$@"" &gt;/dev/null 2&gt;&amp;1; then
    true
  else
    false
  fi
}
</code>, <code>if isinstalled $package; then echo ""installed""; else echo ""not installed""; fi</code>, <code>return</code>, <code>true</code>, <code>false</code>, <code>yum list installed</code>, <code>yum</code>]"
123,https://unix.stackexchange.com/questions/167582/,Why ZSH ends a line with a highlighted percent symbol?,"['Yes, this happens because it is a ""partial line"". And by default zsh goes to the next line to avoid covering it with the prompt.', 'When a partial line is preserved, by default you will see an\n  inverse+bold character at the end of the partial line: a ""%"" for a\n  normal user or a ""#"" for root. If set, the shell parameter\n  PROMPT_EOL_MARK can be used to customize how the end of partial lines\n  are shown.']",[]
124,https://unix.stackexchange.com/questions/209123/,"Understanding ""IFS= read -r line""","[""In POSIX shells, read, without any option doesn't read a line, it reads words from a (possibly backslash-continued) line, where words are $IFS delimited and backslash can be used to escape the delimiters (or continue lines)."", 'The generic syntax is:', 'read reads stdin one byte at a time¹ until it finds an unescaped newline character (or end-of-input), splits that according to complex rules and stores the result of that splitting into $word1, $word2... $remaining_words.', 'For instance on an input like:', 'and with the default value of $IFS, read a b c would assign:', ""Now if passed only one argument, that doesn't become read line. It's still read remaining_words. Backslash processing is still done, IFS whitespace characters are still removed from the beginning and end."", 'The -r option removes the backslash processing. So that same command above with -r would instead assign', ""Now, for the splitting part, it's important to realise that there are two classes of characters for $IFS: the IFS whitespace characters (namely space and tab (and newline, though here that doesn't matter unless you use -d), which also happen to be in the default value of $IFS) and the others. The treatment for those two classes of characters is different."", 'With IFS=: (: being not an IFS whitespace character), an input like :foo::bar:: would be split into """", ""foo"", """", bar and """" (and an extra """" with some implementations though that doesn\'t matter except for read -a). While if we replace that : with space, the splitting is done into only foo and bar. That is leading and trailing ones are ignored, and sequences of them are treated like one. There are additional rules when whitespace and non-whitespace characters are combined in $IFS. Some implementations can add/remove the special treatment by doubling the characters in IFS (IFS=:: or IFS=\'  \').', ""So here, if we don't want the leading and trailing unescaped whitespace characters to be stripped, we need to remove those IFS white space characters from IFS."", ""Even with IFS-non-whitespace characters, if the input line contains one (and only one) of those characters and it's the last character in the line (like IFS=: read -r word on a input like foo:) with POSIX shells (not zsh nor some pdksh versions), that input is considered as one foo word because in those shells, the characters $IFS are considered as terminators, so word will contain foo, not foo:."", 'So, the canonical way to read one line of input with the read builtin is:', '(note that for most read implementations, that only works for text lines as the NUL character is not supported except in zsh).', 'Using var=value cmd syntax makes sure IFS is only set differently for the duration of that cmd command.', 'The read builtin was introduced by the Bourne shell and was already to read words, not lines. There are a few important differences with modern POSIX shells.', ""The Bourne shell's read didn't support a -r option (which was introduced by the Korn shell), so there's no way to disable backslash processing other than pre-processing the input with something like sed 's/\\\\/&&/g' there."", ""The Bourne shell didn't have that notion of two classes of characters (which again was introduced by ksh). In the Bourne shell all characters undergo the same treatment as IFS whitespace characters do in ksh, that is IFS=: read a b c on an input like foo::bar would assign bar to $b, not the empty string."", 'In the Bourne shell, with:', 'If cmd is a built-in (like read is), var remains set to value after cmd has finished. That\'s particularly critical with $IFS because in the Bourne shell, $IFS is used to split everything, not only the expansions. Also, if you remove the space character from $IFS in the Bourne shell, ""$@"" no longer works.', ""In the Bourne shell, redirecting a compound command causes it to run in a subshell (in the earliest versions, even things like read var < file or exec 3< file; read var <&3 didn't work), so it was rare in the Bourne shell to use read for anything but user input on the terminal (where that line continuation handling made sense)"", ""Some Unices (like HP/UX, there's also one in util-linux) still have a line command to read one line of input (that used to be a standard UNIX command up until the Single UNIX Specification version 2)."", ""That's basically the same as head -n 1 except that it reads one byte at a time to make sure it doesn't read more than one line. On those systems, you can do:"", ""Of course, that means spawning a new process, execute a command and read its output through a pipe, so a lot less efficient than ksh's IFS= read -r line, but still a lot more intuitive."", ""¹ though on seekable input, some implementations can revert to reading by blocks and seek-back afterwards as an optimisation. ksh93 goes even further and remembers what was read and uses it for the next read invocation, though that's currently broken""]","[<code>read</code>, <code>$IFS</code>, <code>read word1 word2... remaining_words
</code>, <code>read</code>, <code>$word1</code>, <code>$word2</code>, <code>$remaining_words</code>, <code>  &lt;tab&gt; foo bar\ baz   bl\ah   blah\
whatever whatever
</code>, <code>$IFS</code>, <code>read a b c</code>, <code>$a</code>, <code>foo</code>, <code>$b</code>, <code>bar baz</code>, <code>$c</code>, <code>blah   blahwhatever whatever</code>, <code>read line</code>, <code>read remaining_words</code>, <code>-r</code>, <code>-r</code>, <code>$a</code>, <code>foo</code>, <code>$b</code>, <code>bar\</code>, <code>$c</code>, <code>baz   bl\ah   blah\</code>, <code>$IFS</code>, <code>$IFS</code>, <code>IFS=:</code>, <code>:</code>, <code>:foo::bar::</code>, <code>""""</code>, <code>""foo""</code>, <code>""""</code>, <code>bar</code>, <code>""""</code>, <code>""""</code>, <code>read -a</code>, <code>:</code>, <code>foo</code>, <code>bar</code>, <code>$IFS</code>, <code>IFS=::</code>, <code>IFS='  '</code>, <code>IFS=: read -r word</code>, <code>foo:</code>, <code>zsh</code>, <code>pdksh</code>, <code>foo</code>, <code>$IFS</code>, <code>word</code>, <code>foo</code>, <code>foo:</code>, <code>read</code>, <code>IFS= read -r line
</code>, <code>read</code>, <code>zsh</code>, <code>var=value cmd</code>, <code>IFS</code>, <code>cmd</code>, <code>read</code>, <code>read</code>, <code>-r</code>, <code>sed 's/\\/&amp;&amp;/g'</code>, <code>IFS=: read a b c</code>, <code>foo::bar</code>, <code>bar</code>, <code>$b</code>, <code>var=value cmd
</code>, <code>cmd</code>, <code>read</code>, <code>var</code>, <code>value</code>, <code>cmd</code>, <code>$IFS</code>, <code>$IFS</code>, <code>$IFS</code>, <code>""$@""</code>, <code>read var &lt; file</code>, <code>exec 3&lt; file; read var &lt;&amp;3</code>, <code>read</code>, <code>util-linux</code>, <code>line</code>, <code>head -n 1</code>, <code>line=`line`
</code>, <code>IFS= read -r line</code>, <code>read</code>]"
125,https://unix.stackexchange.com/questions/43882/,What is the difference between sourcing ('.' or 'source') and executing a file in bash?,"['./test.sh runs test.sh as a separate program. It may happen to be a bash script, if the file test.sh starts with #!/bin/bash. But it could be something else altogether.', '. ./test.sh executes the code of the file test.sh inside the running instance of bash. It works as if the content file test.sh had been included textually instead of the . ./test.sh line. (Almost: there are a few details that differ, such as the value of $BASH_LINENO, and the behavior of the return builtin.)', 'source ./test.sh is identical to . ./test.sh in bash (in other shells, source may be slightly different or not exist altogether; . for inclusion is in the POSIX standard).', ""The most commonly visible difference between running a separate script with ./test.sh and including a script with the . builtin is that if the test.sh script sets some environment variables, with a separate process, only the environment of the child process is set, whereas with script inclusion, the environment of the sole shell process is set. If you add a line foo=bar in test.sh and echo $foo at the end of the calling script, you'll see the difference:""]","[<code>./test.sh</code>, <code>test.sh</code>, <code>test.sh</code>, <code>#!/bin/bash</code>, <code>. ./test.sh</code>, <code>test.sh</code>, <code>test.sh</code>, <code>. ./test.sh</code>, <code>$BASH_LINENO</code>, <code>return</code>, <code>source ./test.sh</code>, <code>. ./test.sh</code>, <code>source</code>, <code>.</code>, <code>./test.sh</code>, <code>.</code>, <code>test.sh</code>, <code>foo=bar</code>, <code>test.sh</code>, <code>echo $foo</code>, <code>$ cat test.sh
#!/bin/sh
foo=bar
$ ./test.sh
$ echo $foo

$ . ./test.sh
$ echo $foo
bar
</code>]"
126,https://unix.stackexchange.com/questions/128559/,"Solving ""mv: Argument list too long""?","['xargs is the tool for the job. That, or find with -exec … {} +. These tools run a command several times, with as many arguments as can be passed in one go.', ""Both methods are easier to carry out when the variable argument list is at the end, which isn't the case here: the final argument to mv is the destination. With GNU utilities (i.e. on non-embedded Linux or Cygwin), the -t option to mv is useful, to pass the destination first."", 'If the file names have no whitespace nor any of \\""\', then you can simply provide the file names as input to xargs (the echo command is a bash builtin, so it isn\'t subject to the command line length limit):', 'You can use the -0 option to xargs to use null-delimited input instead of the default quoted format.', 'Alternatively, you can generate the list of file names with find. To avoid recursing into subdirectories, use -type d -prune. Since no action is specified for the listed image files, only the other files are moved.', '(This includes dot files, unlike the shell wildcard methods.)', ""If you don't have GNU utilities, you can use an intermediate shell to get the arguments in the right order. This method works on all POSIX systems."", 'In zsh, you can load the mv builtin:', 'or if you prefer to let mv and other names keep referring to the external commands:', 'or with ksh-style globs:', 'Alternatively, using GNU mv and zargs:']","[<code>xargs</code>, <code>find</code>, <code>-exec … {} +</code>, <code>mv</code>, <code>-t</code>, <code>mv</code>, <code>\""'</code>, <code>xargs</code>, <code>echo</code>, <code>echo !(*.jpg|*.png|*.bmp) | xargs mv -t targetdir
</code>, <code>-0</code>, <code>xargs</code>, <code>printf '%s\0' !(*.jpg|*.png|*.bmp) | xargs -0 mv -t targetdir
</code>, <code>find</code>, <code>-type d -prune</code>, <code>find . -name . -o -type d -prune -o \
       -name '*.jpg' -o -name '*.png' -o -name '*.bmp' -o \
       -exec mv -t targetdir/ {} +
</code>, <code>find . -name . -o -type d -prune -o \
       -name '*.jpg' -o -name '*.png' -o -name '*.bmp' -o \
       -exec sh -c 'mv ""$@"" ""$0""' targetdir/ {} +
</code>, <code>mv</code>, <code>setopt extended_glob
zmodload zsh/files
mv -- ^*.(jpg|png|bmp) targetdir/
</code>, <code>mv</code>, <code>setopt extended_glob
zmodload -Fm zsh/files b:zf_\*
zf_mv -- ^*.(jpg|png|bmp) targetdir/
</code>, <code>setopt ksh_glob
zmodload -Fm zsh/files b:zf_\*
zf_mv -- !(*.jpg|*.png|*.bmp) targetdir/
</code>, <code>mv</code>, <code>zargs</code>, <code>autoload -U zargs
setopt extended_glob
zargs -- ./^*.(jpg|png|bmp) -- mv -t targetdir/
</code>]"
127,https://unix.stackexchange.com/questions/3284/,What is the bash shortcut to change to the previous directory?,"['The shortcut is -', 'Try cd -', 'If you want to use this in your prompt, you have to refer to it with ~-.', 'See the example:']","[<code>-</code>, <code>cd -</code>, <code>~-</code>, <code>[echox@kaffeesatz ~]$ cd /tmp
[echox@kaffeesatz tmp]$ ls
cron.iddS32  serverauth.CfIgeXuvka
[echox@kaffeesatz tmp]$ cd -
/home/echox
[echox@kaffeesatz ~]$ ls ~-
cron.iddS32  serverauth.CfIgeXuvka
</code>]"
128,https://unix.stackexchange.com/questions/45781/,"Shell script fails: Syntax error: ""("" unexpected","[""The script does not begin with a shebang line, so the system executes it with /bin/sh. On Ubuntu, /bin/sh is dash, a shell designed for fast startup and execution with only standard features. When dash reaches line 68, it sees a syntax error: that parenthesis doesn't mean anything to it in context."", ""Since dash (like all other shells) is an interpreter, it won't complain until the execution reaches the problematic line. So even if the script successfully started at some point in your testing, it would have aborted once line 68 was reached."", 'The shebang line must be the very first thing in the file. Since you use bash features, the first line of the file must be #!/bin/bash or #!/usr/bin/env bash.']","[<code>/bin/sh</code>, <code>/bin/sh</code>, <code>#!/bin/bash</code>, <code>#!/usr/bin/env bash</code>]"
129,https://unix.stackexchange.com/questions/166359/,How to grep the output of cURL?,"['curl writes the output to stderr, so redirect that and also suppress the progress:', 'The reason why curl writes the information to stderr is so you can do:\ncurl <url> | someprgram without that information clobbering the input of someprogram']","[<code>curl -v --silent https://google.com/ 2&gt;&amp;1 | grep expire
</code>, <code>curl</code>, <code>curl &lt;url&gt; | someprgram</code>, <code>someprogram</code>]"
130,https://unix.stackexchange.com/questions/1168/,how to glob every hidden file except current and parent directory,"['You can use the GLOBIGNORE variable to hide the . and .. directories. This does automatically also set the dotglob option, so * now matches both hidden and non-hidden files. You can again manually unset dotglob, though, this then gives the behavior you want.', 'See this example:']","[<code>GLOBIGNORE</code>, <code>.</code>, <code>..</code>, <code>dotglob</code>, <code>*</code>, <code>dotglob</code>, <code>$ ls -a
.  ..  a  .a  ..a
$ GLOBIGNORE="".:..""
$ shopt -u dotglob
$ echo * # all (only non-hidden)
a
$ echo .* # all (only hidden)
.a ..a
</code>]"
131,https://unix.stackexchange.com/questions/444946/,How can we run a command stored in a variable?,"[""This has been discussed in a number of questions on unix.SE, I'll try to collect all issues I can come up with here. References at the end."", ""The reason you face those problems is word splitting and the fact that quotes expanded from variables don't act as quotes, but are just ordinary characters."", 'The cases presented in the question:', 'The assignment here assigns the single string ls -l ""/tmp/test/my dir"" to abc:', 'Below, $abc is split on whitespace, and ls gets the three arguments -l, ""/tmp/test/my and dir"" (with a quote at the front of the second and another at the back of the third). The option works, but the path gets incorrectly processed:', 'Here, the expansion is quoted, so it\'s kept as a single word. The shell tries to find a program literally called ls -l ""/tmp/test/my dir"", spaces and quotes included.', 'And here, $abc is split, and only the first resulting word is taken as the argument to -c, so Bash just runs ls in the current directory. The other words are arguments to bash, and are used to fill $0, $1, etc.', 'With bash -c ""$abc"", and eval ""$abc"", there\'s an additional shell processing step, which does make the quotes work, but also causes all shell expansions to be processed again, so there\'s a risk of accidentally running e.g. a command substitution from user-provided data, unless you\'re very careful about quoting.', 'The two better ways to store a command are a) use a function instead, b) use an array variable (or the positional parameters).', 'Using a function:', ""Simply declare a function with the command inside, and run the function as if it were a command. Expansions in commands within the function are only processed when the command runs, not when it's defined, and you don't need to quote the individual commands."", 'Using an array:', 'Arrays allow creating multi-word variables where the individual words contain white space. Here, the individual words are stored as distinct array elements, and the ""${array[@]}"" expansion expands each element as separate shell words:', 'The syntax is slightly horrible, but arrays also allow you to build the command line piece-by-piece. For example:', 'or keep parts of the command line constant and use the array fill just a part of it, like options or filenames:', ""The downside of arrays is that they're not a standard feature, so plain POSIX shells (like dash, the default /bin/sh in Debian/Ubuntu) don't support them (but see below). Bash, ksh and zsh do, however, so it's likely your system has some shell that supports arrays."", 'Using ""$@""', 'In shells with no support for named arrays, one can still use the positional parameters (the pseudo-array ""$@"") to hold the arguments of a command.', 'The following should be portable script bits that do the equivalent of the code bits in the previous section. The array is replaced with ""$@"", the list of positional parameters.  Setting ""$@"" is done with set, and the double quotes around ""$@"" are important (these cause the elements of the list to be individually quoted).', 'First, simply storing a command with arguments in ""$@"" and running it:', 'Conditionally setting parts of the command line options for a command:', 'Only using ""$@"" for options and operands:', '(Of course, ""$@"" is usually filled with the arguments to the script itself, so you\'ll have to save them somewhere before re-purposing ""$@"".)', ""As eval introduces an additional level of quote and expansion processing, you need to be careful with user input.\nFor example, this works as long as the user doesn't type in any single quotes:"", ""But if they give the input '$(uname)'.txt, your script happily runs the command substitution."", ""A version with arrays is immune to that since the words are kept separate for the whole time, there's no quote or other processing for the contents of filename.""]","[<code>ls -l ""/tmp/test/my dir""</code>, <code>abc</code>, <code>$ abc='ls -l ""/tmp/test/my dir""'
</code>, <code>$abc</code>, <code>ls</code>, <code>-l</code>, <code>""/tmp/test/my</code>, <code>dir""</code>, <code>$ $abc
ls: cannot access '""/tmp/test/my': No such file or directory
ls: cannot access 'dir""': No such file or directory
</code>, <code>ls -l ""/tmp/test/my dir""</code>, <code>$ ""$abc""
bash: ls -l ""/tmp/test/my dir"": No such file or directory
</code>, <code>$abc</code>, <code>-c</code>, <code>ls</code>, <code>$0</code>, <code>$1</code>, <code>$ bash -c $abc
'my dir'
</code>, <code>bash -c ""$abc""</code>, <code>eval ""$abc""</code>, <code># define it
myls() {
    ls -l ""/tmp/test/my dir""
}

# run it
myls
</code>, <code>""${array[@]}""</code>, <code># define the array
mycmd=(ls -l ""/tmp/test/my dir"")

# run the command
""${mycmd[@]}""
</code>, <code>mycmd=(ls)               # initial command
if [ ""$want_detail"" = 1 ]; then
    mycmd+=(-l)          # optional flag
fi
mycmd+=(""$targetdir"")    # the filename

""${mycmd[@]}""
</code>, <code>options=(-x -v)
files=(file1 ""file name with whitespace"")
target=/somedir

transmutate ""${options[@]}"" ""${files[@]}"" ""$target""
</code>, <code>dash</code>, <code>/bin/sh</code>, <code>""$@""</code>, <code>""$@""</code>, <code>""$@""</code>, <code>""$@""</code>, <code>set</code>, <code>""$@""</code>, <code>""$@""</code>, <code>set -- ls -l ""/tmp/test/my dir""
""$@""
</code>, <code>set -- ls
if [ ""$want_detail"" = 1 ]; then
    set -- ""$@"" -l
fi
set -- ""$@"" ""$targetdir""

""$@""
</code>, <code>""$@""</code>, <code>set -- -x -v
set -- ""$@"" file1 ""file name with whitespace""
set -- ""$@"" /somedir

transmutate ""$@""
</code>, <code>""$@""</code>, <code>""$@""</code>, <code>eval</code>, <code>eval</code>, <code>read -r filename
cmd=""ls -l '$filename'""
eval ""$cmd"";
</code>, <code>'$(uname)'.txt</code>, <code>filename</code>, <code>read -r filename
cmd=(ls -ld -- ""$filename"")
""${cmd[@]}""
</code>]"
132,https://unix.stackexchange.com/questions/76481/,Can't indent heredoc to match code block's indentation,"['You can change the here-doc operator to <<-. You can then indent both the here-doc and the delimiter with tabs:', ""Note that you must use tabs, not spaces to indent the here-doc. This means the above example won't work copied (Stack Exchange replaces tabs with spaces). There can not be any quotes around the first EOF delimiter, else parameter expansion, command substitution, and arithmetic expansion are not in effect.""]","[<code>&lt;&lt;-</code>, <code>#! /bin/bash
cat &lt;&lt;-EOF
    indented
    EOF
echo Done
</code>, <code>EOF</code>]"
133,https://unix.stackexchange.com/questions/306940/,"What is the purpose of the ""do"" keyword in Bash for loops?","['Note that that syntax is inherited from the Bourne shell.', 'After the variable name, you can have either in to have the list of elements explicitly given, or do, to loop over the positional parameters.', 'Or', ""Having the do in both cases (even if it's not strictly  necessary in the first one) makes for a more consistent syntax. It's also consistent with the while/until loops where the do is necessary."", 'You need the do to tell where the list of condition commands end.', 'Note that the Bourne shell did not support for i; do. That syntax was also not POSIX until the 2016 edition of the standard (for i do has always been POSIX; see the related Austin group bug).', 'zsh has a few shorthand forms like:', 'Or support for more than one variable:', ""(though you can't use in or do as variable name in place of j above)."", 'Even if rarely documented, most Bourne-like shells (Bourne, ksh, bash, zsh, not ash nor yash) also support:', 'The Bourne shell, ksh and zsh (but not bash) also support:', 'While bash, ksh and zsh (but not the Bourne shell) support:', 'All (Bourne, bash, ksh, zsh) support:', 'ksh93, bash, zsh support:']","[<code>in</code>, <code>do</code>, <code>for i in 1 2 3
do
  echo ""$i""
done
</code>, <code>set 1 2 3
for i do
  echo ""$i""
done
</code>, <code>do</code>, <code>while</code>, <code>until</code>, <code>do</code>, <code>while
  cmd1
  cmd2
do
  cmd3
  cmd4
done
</code>, <code>do</code>, <code>for i; do</code>, <code>for i do</code>, <code>zsh</code>, <code>for i in 1 2 3; echo $i
for i (1 2 3) echo $i
for ((i=1;i&lt;=3;i++)) echo $i
</code>, <code>for i j (1 a 2 b) echo $i $j
</code>, <code>in</code>, <code>do</code>, <code>j</code>, <code>ash</code>, <code>yash</code>, <code>for i in 1 2 3; { echo ""$i"";}
</code>, <code>ksh</code>, <code>zsh</code>, <code>bash</code>, <code>for i { echo ""$i""; }
</code>, <code>bash</code>, <code>ksh</code>, <code>zsh</code>, <code>for i; { echo ""$i""; }
</code>, <code>bash</code>, <code>ksh</code>, <code>zsh</code>, <code>for i
{ echo ""$i"";}
</code>, <code>ksh93</code>, <code>bash</code>, <code>zsh</code>, <code>for ((i=1;i&lt;=3;i++)) { echo ""$i""; }
</code>]"
134,https://unix.stackexchange.com/questions/52800/,How to do an if statement from the result of an executed command,"['Use the bash [[ conditional construct and prefer the $(<command>) command substitution convention. Additionally, [[ prevents word splitting of variable values therefore there is no need to quote the command substitution bit..']","[<code>[[</code>, <code>$(</code>, <code>)</code>, <code>[[</code>, <code>if [[ $(netstat -lnp | grep ':8080') = *java* ]]; then
  echo ""Found a Tomcat!""
fi
</code>]"
