,Link,Title,Text,Code
68,https://superuser.com/questions/334827/,How to gzip multiple files into one gz file?,"['if you have zip,', ""Don't need to tar them first.""]","[<code>zip myzip.zip cvd*.txt
</code>, <code>tar</code>]"
69,https://superuser.com/questions/1108090/,How do I change the language of the Linux subsystem in Windows 10 (WSL)?,"['The Windows Subsystem for Linux (WSL) installation should automatically set the Ubuntu locale to match the locale of your Windows install.  You can change the Ubuntu locale manually using the shell.', 'Run this command in bash.exe to change the language to US English:', 'If you get a sudo: unable to resolve host error whenever you run sudo,', 'Verify that you have a hostname set (with the hostname command).', 'Edit the file with sudoedit /etc/hostname\n(assuming you can get that to work); see this.', 'See Error message when I run sudo: unable to resolve host\nfor more information.', ""If that doesn't fix it, try restarting the service:"", 'If you want to learn more about the bash in WSL,\nyou can read the FAQ by Microsoft.']","[<code>sudo update-locale LANG=en_US.UTF8
</code>, <code>sudo: unable to resolve host</code>, <code>sudo</code>, <code>hostname</code>, <code>/etc/hostname</code>, <code>/etc/hostname</code>, <code>sudoedit /etc/hostname</code>, <code>/etc/hosts</code>, <code>localhost</code>, <code>sudoedit</code>, <code>bash.exe</code>, <code>sc stop  lxssmanager
sc start lxssmanager
</code>]"
70,https://superuser.com/questions/699676/,How to prevent SSH from disconnecting if it's been idle for a while,"['To make it clear: I am looking for a solution that I start once after logging in, and then I want to use that terminal, walk away, come back two hours later and continue working, without typing anything before walking away.', 'The problem is that there is something (usually a firewall or load-balancer), which is dropping idle sessions.  If you configure session keepalives, the keepalives will prevent network devices from considering the session as idle.', 'Linux / Unix / Cygwin OpenSSH fix:\nThe simplest fix is to enable ssh client keepalives; this example will send an ssh keepalive every 60 seconds:', 'If you want to enable this on all your sessions, put this in your /etc/ssh/ssh_config or ~/.ssh/config:', 'For more information, see the ssh_config manpage', 'Putty Fix:', 'Save this to your PuTTY ""Default Settings""...', '']","[<code>ssh -o ""ServerAliveInterval 60"" &lt;SERVER_ADDRESS&gt;
</code>, <code>/etc/ssh/ssh_config</code>, <code>~/.ssh/config</code>, <code>ServerAliveInterval 60
</code>, <code>ssh_config</code>]"
71,https://superuser.com/questions/414965/,When to use Bash and when to use Perl/Python/Ruby?,"[""Given a problem that both can handle, you'll want to use the one you're most comfortable with. Ultimately, there are a lot of small details, and only experience can teach you to see them."", 'Bash is a general purpose scripting language just like Python, Ruby, Perl, but each has different strengths over the rest. Perl excells at text analysis, Python claims to be the most elegant of the bunch, Bash scripts are excellent at ""piping stuff around"", if you know what I mean, and Ruby... well, Ruby is a little special in a lot of ways.', 'However, the differences between them only really matter once you have a healthy amount of scripting experience under your belt. I suggest you pick one language and push it to it\'s limits before moving to the next. You can do a lot in a shell script, more than most people would admit. Any language is just as hard as you want to make it. After you\'ve written a couple things in it, every language is ""easy"" to you.', 'Being familiar with the shell pays off quickly if you live in Linux, so maybe you want to start with that. If you find a task you that is impossible or impractical to solve in a shell script, use something else.', 'Also, bear in mind that learning shell scripting is very simple. The real power of it lies in other programs, like awk, sed, tr, et al.']",[]
72,https://superuser.com/questions/849413/,Why would you `cat /dev/null > /var/log/messages`?,"['You typically cat /dev/null > [something] when you want to wipe file contents while ensuring there is absolutely zero risk of interruption to the actual file state. The contents of the file will clearly be wiped by the cat /dev/null yet the file itself—as it exists and is known to the file system it resides on—will still be there with the same inode number, ownership and permissions.', 'In the case of a log file, it could be that the log file itself is marked “in use” by another process. So doing—for example—an rm /var/log/messages && touch /var/log/messages would be disruptive to other processes and might cause running processes to choke. Meaning a process that somehow is locked to a specific inode number connected to the file /var/log/messages could suddenly panic and say,\xa0“Hey! What happened to /var/log/messages!” even if the file is still there. Not to mention potential issues with ownership and permissions being incorrectly recreated.', 'Because of this uncertainty in usage/state of a file the use of cat /dev/null > [something] is preferred by system admins who want to clear out a log but do not want to potentially interfere with the operation of already existing processes.', 'Also, in the context of the page you link to the author states the following:', 'There is nothing unusual here, only a set of commands that could just\n  as easily have been invoked one by one from the command-line on the\n  console or in a terminal window. The advantages of placing the\n  commands in a script go far beyond not having to retype them time and\n  again.', 'So the “nothing unusual” the author mentions is with regards to the whole concept of what that specific bash script is: It’s just a set of simple commands that can just as easily be run from the command line but are placed in a text file to avoid having to retype them over and over again.']","[<code>cat /dev/null &gt; [something]</code>, <code>cat /dev/null</code>, <code>rm /var/log/messages &amp;&amp; touch /var/log/messages</code>, <code>/var/log/messages</code>, <code>/var/log/messages</code>, <code>cat /dev/null &gt; [something]</code>]"
73,https://superuser.com/questions/490983/,How to rehash executables in $PATH with bash,"[""hash -r is what needs to be done. In zsh it is rehash and rehash doesn't exist (by default) in bash.""]",[<code>hash -r</code>]
74,https://superuser.com/questions/538061/,How can Homebrew print a beer mug in Terminal?,"[""Homebrew is open source, so you can read its code to find out how it shows the icon. The line they're using is in the file formula_installer.rb:"", 'The first character in the print command is a ""🍺"", or unicode #1f37a \'BEER MUG\'.', '', ""So it's not an icon but an funny unicode beer mug :)""]","[<code>formula_installer.rb</code>, <code>print ""🍺  "" if MacOS.version &gt;= :lion
</code>, <code>print</code>, <code>🍺</code>]"
75,https://superuser.com/questions/362235/,How do I enter a literal tab character in a bash shell?,"[""Don't use double quotes."", ""sort -t $'\\t'"", 'Or I think Ctrl V inserts a Tab??', 'Edit:', 'http://www.gnu.org/s/bash/manual/html_node/ANSI_002dC-Quoting.html#ANSI_002dC-Quoting']",[<code>sort -t $'\t'</code>]
76,https://superuser.com/questions/173209/,cURL: how to suppress strange output when redirecting?,"['Try this:', 'That will suppress the progress meter, send stdout to /dev/null and redirect stderr (the -v output) to stdout.']","[<code>curl -vs -o /dev/null http://somehost/somepage 2&gt;&amp;1
</code>, <code>stdout</code>, <code>/dev/null</code>, <code>stderr</code>, <code>-v</code>, <code>stdout</code>]"
77,https://superuser.com/questions/183876/,How do I get ls --color=auto to work on Mac OS X?,"['ls is actually separate from Bash. Mac OS X has a BSD version of ls, which requires -G on the command line, or CLICOLOR (and perhaps LSCOLORS) in the environment.', 'See man ls for more info.']","[<code>ls</code>, <code>ls</code>, <code>-G</code>, <code>CLICOLOR</code>, <code>LSCOLORS</code>, <code>man ls</code>]"
78,https://superuser.com/questions/231881/,push/pop current directory?,"['There is pushd and popd', 'Bash will keep a history of the directories you visit, you just have to ask.\n  Bash stores the history in a stack and uses the commands pushd\n  and popd to manage the stack.', 'More to read', 'Example:']","[<code>pushd</code>, <code>popd</code>, <code>$ pwd; pushd /tmp; pwd; popd; pwd
/home/me
/tmp ~
/tmp
~
/home/me
</code>]"
79,https://superuser.com/questions/404135/,Rename user's group name,"['groupmod should work fine:', 'Use it like this:']","[<code>groupmod</code>, <code>$ groupmod --help
Usage: groupmod [options] GROUP

Options:
  -g, --gid GID                 change the group ID to GID
  -h, --help                    display this help message and exit
  -n, --new-name NEW_GROUP      change the name to NEW_GROUP
  -o, --non-unique              allow to use a duplicate (non-unique) GID
  -p, --password PASSWORD       change the password to this (encrypted)
                                PASSWORD
</code>, <code>groupmod --new-name NEW_GROUP_NAME OLD_GROUP_NAME
</code>]"
80,https://superuser.com/questions/314239/,How to join/merge many mp3 files?,"['This will concatenate two mp3 files, and the resulting metadata will be that of the first file:', 'This is because, for ffmpeg, the whole ""concat:"" part is a single ""input file"", and its metadata will be of the first concatenated file. If you want to use metadata from the second file instead, you have to add it as a dummy input file and map its metadata to that of the output:', ""If you want to construct your metadata from the two metadatas, you'll have to do it by hand. You can dump a file's metadata with"", 'After dumping both metadatas and constructing new metadata, you can add it to the output file with -metadata, and you can disable metadata copying by setting a -map_metadata mapping from a negative input file number. This sets a name value and no other metadata:']","[<code>ffmpeg -i ""concat:file1.mp3|file2.mp3"" -acodec copy output.mp3
</code>, <code>ffmpeg -i ""concat:file1.mp3|file2.mp3"" -i file2.mp3 -acodec copy test.mp3 -map_metadata 0:1
</code>, <code>ffmpeg -i file1.mp3 -f ffmetadata file1.metadata
</code>, <code>-metadata</code>, <code>-map_metadata</code>, <code>ffmpeg -i ""concat:file1.mp3|file2.mp3"" -acodec copy -metadata ""title=Some Song"" test.mp3 -map_metadata 0:-1
</code>]"
81,https://superuser.com/questions/336275/,Find out if user name exists,"['One of the most basic tools to be used for that is probably id.', 'Which produces']","[<code>id</code>, <code>#!/bin/bash
if id ""$1"" &gt;/dev/null 2&gt;&amp;1; then
        echo ""user exists""
else
        echo ""user does not exist""
fi
</code>, <code>$ ./userexists root
user exists
$ ./userexists alice
user does not exist
$ ./userexists
user does not exist
</code>]"
82,https://superuser.com/questions/332252/,How to create and format a partition using a bash script?,"[""Similar to the previous suggestions, piping commands to fidsk,  I've found this approach useful to leave details for subsequent maintainers. The sed bits strip off all the comments before fdisk gets the input.""]","[<code># to create the partitions programatically (rather than manually)
# we're going to simulate the manual input to fdisk
# The sed script strips off all the comments so that we can 
# document what we're doing in-line with the actual commands
# Note that a blank line (commented as ""defualt"" will send a empty
# line terminated with a newline to take the fdisk default.
sed -e 's/\s*\([\+0-9a-zA-Z]*\).*/\1/' &lt;&lt; EOF | fdisk ${TGTDEV}
  o # clear the in memory partition table
  n # new partition
  p # primary partition
  1 # partition number 1
    # default - start at beginning of disk 
  +100M # 100 MB boot parttion
  n # new partition
  p # primary partition
  2 # partion number 2
    # default, start immediately after preceding partition
    # default, extend partition to end of disk
  a # make a partition bootable
  1 # bootable partition is partition 1 -- /dev/sda1
  p # print the in-memory partition table
  w # write the partition table
  q # and we're done
EOF
</code>]"
83,https://superuser.com/questions/79972/,Set the title of the terminal window to the current directory,"['Depends on your shell.', 'This article displays multiple methods.', 'I personally use zsh which has a convenient precmd() function which is run before each prompt.', 'Although the other questions list bash methods, they alias cd.  Bash provides an inherent method that chains off just the prompt.', 'bash', 'bash supplies a variable PROMPT_COMMAND which contains a command to execute before the prompt. This example (inserted in ~/.bashrc) sets the title to ""username@hostname: directory"":', 'where \\033 is the character code for ESC, and \\007 for BEL. Note that the quoting is important here: variables are expanded in ""..."", and not expanded in \'...\'. So PROMPT_COMMAND is set to an unexpanded value, but the variables inside ""..."" are expanded when PROMPT_COMMAND is used.', ""However, PWD produces the full directory path. If we want to use the '~' shorthand we need to embed the escape string in the prompt, which allows us to take advantage of the following prompt expansions provided by the shell:"", 'Thus, the following produces a prompt of ""bash$ "", and an xterm title of ""username@hostname: directory"" ...', 'Note the use of [...], which tells bash to ignore the non-printing control characters when calculating the width of the prompt. Otherwise line editing commands get confused while placing the cursor. ']","[<code>    precmd () { print -Pn ""\e]2;%n@%M | %~\a"" } # title bar prompt
</code>, <code> PROMPT_COMMAND='echo -ne ""\033]0;${USER}@${HOSTNAME}: ${PWD}\007""'
</code>, <code>\u          expands to $USERNAME
\h          expands to hostname up to first '.'
\w          expands to directory, replacing $HOME with '~'
\[...\]     embeds a sequence of non-printing characters
</code>, <code> case $TERM in
     xterm*)
        PS1=""\[\033]0;\u@\h: \w\007\]bash\$ ""
        ;;
     *)
        PS1=""bash\$ ""
        ;;
 esac
</code>]"
84,https://superuser.com/questions/320065/,.bashrc not sourced in iTerm + Mac OS X,"['Bash will source EITHER .bash_profile or .bashrc, depending upon how it is called. If it is a login shell, Bash looks for ~/.bash_profile, ~/.bash_login, or ~/.profile, in that order, and sources the first one it finds (and only that one). If it is not a login shell but is interactive (like most terminal sessions), Bash will source ~/.bashrc.', ""Likely, iTerm is looking for ~/.bashrc. If it's configured to start as a login shell, it will look for ~/.bash_profile. It's almost certainly an error within the config file rather than that the shell is not sourcing it."", 'I would put a line at the beginning of each file. At the top of ~/.bash_profile:', 'And at the top of ~/.bashrc:', 'Then, open a new iTerm and type', 'That should confirm the file is being sourced and you can look into the syntax of the file.']","[<code>export BASH_CONF=""bash_profile""
</code>, <code>export BASH_CONF=""bashrc""
</code>, <code>$ echo $BASH_CONF
</code>]"
85,https://superuser.com/questions/596712/,"How do I perform commands in another folder, without repeating the folder path?","['Simply use brace expansion:', 'This is equivalent to writing:', 'Brace expansion lets you supply more arguments, of course. You can even pass ranges to it, e.g. to create a couple of test folders, you can run mkdir test_{a..z}, and starting with Bash 4, you can create zero-padded sequences as well, as in touch foo{0001..3}, which creates foo0001, foo0002 and foo0003. The Bash Hackers Wiki has an article with a couple of examples for you.', ""If you have to use two different commands, use a subshell and cd there first, as in @Ignacio's answer.""]","[<code>mv /folder1/folder2/folder3/{file.txt,file-2013.txt}
</code>, <code>mv /folder1/folder2/folder3/file.txt /folder1/folder2/folder3/file-2013.txt
</code>, <code>mkdir test_{a..z}</code>, <code>touch foo{0001..3}</code>, <code>foo0001</code>, <code>foo0002</code>, <code>foo0003</code>, <code>cd</code>]"
86,https://superuser.com/questions/1169664/,Bash if on single line,"['You would write it as such:', 'Note that this could also be written (as suggested by @glennjackman):']","[<code>if [ -f ""/usr/bin/wine"" ]; then export WINEARCH=win32; fi
</code>, <code>[ -f ""/usr/bin/wine"" ] &amp;&amp; export WINEARCH=win32
</code>]"
87,https://superuser.com/questions/125469/,bash watch command with colors preserved,"['The right command is', ""It isn't documented in the man page or the --help screen. I has to use strings to find it.""]","[<code>watch --color ""ls -a1 --color""
</code>]"
88,https://superuser.com/questions/361902/,Continuously re-execute a command when it finishes in Bash,"['This creates an infinite loop, executing command over and over again.']","[<code>command</code>, <code>while :
do
    command
done
</code>]"
89,https://superuser.com/questions/177445/,How to list printer names acceptable for use with lpr?,['From the CUPS manual.'],"[<code>$ lpstat -p -d
</code>]"
90,https://superuser.com/questions/1504530/,"Messed up my .bash_profile remotely, can't ssh back in","['As described here you can use', ""in fact, as @JoL suggests, you don't even need the --noprofile, since when ssh executes bash as just another command, it's not considered a login shell. Running ssh -t user@host bash will only read the RC files; and running ssh -t user@host bash --norc will not read even those.""]","[<code>ssh -t user@host bash --noprofile
</code>, <code>--noprofile</code>, <code>ssh -t user@host bash</code>, <code>ssh -t user@host bash --norc</code>]"
91,https://superuser.com/questions/492266/,Run or send a command to a tmux pane in a running tmux session,"['Each tmux pane is an interface for a single pty (pseudo tty). Non-split windows have a single pane; split windows have multiple panes.', 'tmux does not supply a way to add extra processes to a pane once it has been started with its initial command. It is up to that initial command’s process (usually a shell) to supply job control1 for that terminal.', ""If you want to clobber whatever is currently running in the pane, you can use respawn-pane -k to kill the existing command and replace it with a new one (e.g., respawn-pane -t sessionname:0.4 -k 'some -new command')."", 'But, if you want to maintain whatever is currently running in the pane, then there may be no better option that simply “typing at it” with send-keys.', 'You might script it like this (attach last, because otherwise the script will just wait for you to detach before continuing):', 'Note that, on the send-keys command, you should actually type the letters\nE n t e r,\nto tell tmux to send a newline key to the window.\xa0\n(Naturally, every command ends with the Enter key.)', '1Job control is the arbitration between multiple process groups of a single session that uses the tty as its controlling terminal. I.e., the Ctrl+Z suspend key, and the jobs, fg, and bg shell commands.']","[<code>respawn-pane -k</code>, <code>respawn-pane -t sessionname:0.4 -k 'some -new command'</code>, <code>send-keys</code>, <code>session=whatever
window=${session}:0
pane=${window}.4
tmux send-keys -t ""$pane"" C-z 'some -new command' Enter
tmux select-pane -t ""$pane""
tmux select-window -t ""$window""
tmux attach-session -t ""$session""
</code>, <code>send-keys</code>, <code>tmux</code>, <code>jobs</code>, <code>fg</code>, <code>bg</code>]"
92,https://superuser.com/questions/18988/,"Difference between ""a=b"" and ""export a=b"" in bash","['export propagates the variable to subprocesses.', 'For example, if you did ', ""then a subprocess that checked for FOO wouldn't find the variable whereas"", 'would allow the subprocess to find it.', 'But if FOO has already been defined as an environment variable, then FOO=bar will modify the value of that environment variable.', 'For example:', ""Older shells didn't support the export FOO=bar syntax; you had to write FOO=bar; export FOO.""]","[<code>export</code>, <code>FOO=bar
</code>, <code>export FOO=bar
</code>, <code>FOO</code>, <code>FOO=bar</code>, <code>FOO=one     # Not an environment variable
export FOO  # Now FOO is an environment variable
FOO=two     # Update the environment variable, so sub processes will see $FOO = ""two""
</code>, <code>export FOO=bar</code>, <code>FOO=bar; export FOO</code>]"
93,https://superuser.com/questions/156582/,Why is . not in the path by default?,"[""You answered correctly your own question, that's exactly why dot isn't in the path:\nTo protect against childish viruses or honest mistakes."", 'Of course, this is a very lame and useless anti-virus measure, and nothing stops you from adding dot to the path yourself.']",[]
94,https://superuser.com/questions/747884/,How to write a script that accepts input from a file or from stdin?,"['If the file argument is the first argument to your script, test that there is an argument ($1) and that it is a file. Else read input from stdin -', 'So your script could contain something like this:', 'e.g. then you can call the script like', 'or ', 'Edit\nSome explanation of the script:', '[ $# -ge 1 -a -f ""$1"" ] - If at least one command line argument ($# -ge 1) AND (-a operator) the first argument is a file (-f tests if ""$1"" is a file) then the test result is true.', '&& is the shell logical AND operator. If test is true, then assign input=""$1"" and cat $input will output the file.', '|| is the shell logical OR operator. If the test is false, then commands following || are parsed. input is assigned to ""-"". The command cat - reads from the keyboard.', 'Summarising, if the script argument is provided and it is a file, then variable input is assigned to the file name. If there is no valid argument then cat reads from the keyboard.']","[<code>$1</code>, <code>#!/bin/bash
[ $# -ge 1 -a -f ""$1"" ] &amp;&amp; input=""$1"" || input=""-""
cat $input
</code>, <code>./myscript.sh filename
</code>, <code>who | ./myscript.sh
</code>, <code>[ $# -ge 1 -a -f ""$1"" ]</code>, <code>$# -ge 1</code>, <code>&amp;&amp;</code>, <code>input=""$1""</code>, <code>cat $input</code>, <code>||</code>, <code>||</code>, <code>cat -</code>]"
95,https://superuser.com/questions/270529/,Monitoring a file until a string is found,"[""Here is a simple one-liner. It doesn't need bash-specific or non-POSIX tricks, or even a named pipe. All you really need is to decouple the termination of tail from grep. That way, once grep ends, the script can continue even if tail hasn't ended yet. So this simple method will get you there:"", ""grep will block until it has found the string, whereupon it will exit. By making tail run from it's own sub-shell, we can place it in the background so it runs independently. Meanwhile, the main shell is free to continue execution of the script as soon as grep exits. tail will linger in its sub-shell until the next line has been written to the logfile, and then exit (possibly even after the main script has terminated). The main point is that the pipeline no longer waits for tail to terminate, so the pipeline exits as soon as grep exits."", 'Some minor tweaks:']","[<code>tail</code>, <code>grep</code>, <code>grep</code>, <code>tail</code>, <code>( tail -f -n0 logfile.log &amp; ) | grep -q ""Server Started""
</code>, <code>grep</code>, <code>tail</code>, <code>grep</code>, <code>tail</code>, <code>tail</code>, <code>grep</code>, <code>tail</code>, <code>tail</code>, <code>tail</code>, <code>grep</code>]"
96,https://superuser.com/questions/531592/,how do I add the 'tree' command to git-bash on Windows?,"['You could also use ""cmd //c tree"" to use Windows\' tree', 'Explanation:', '/C      Carries out the command specified by string and then\n  terminates', '(extra slash for escaping)', ""/a use to run with ascii chars in case it doesn't display right."", 'Answered in greater detail here: https://stackoverflow.com/q/515309/1261166']","[<code>""cmd //c tree""</code>, <code>tree</code>]"
97,https://superuser.com/questions/604998/,Monitor TCP Traffic on specific port,"[""edit: I'm still getting upvotes for this years later. Please don't go for this answer, the answer using iptables here is far superior in my opinion."", 'or only tcp-syn, or only tcp-ack (my guess would be that one), depending on what you need.']","[<code>iptables</code>, <code>tcpdump port 443 and '(tcp-syn|tcp-ack)!=0'
</code>, <code>tcp-syn</code>, <code>tcp-ack</code>]"
98,https://superuser.com/questions/1107680/,How to use 'sed' with piping,"['If you are going to use  sed, there is no need to also use grep.  Try:', 'Example:', 'Similarly, if we use awk, there is no need to also grep:', 'Example:', 'How it works:', '-F""[ \',]+""', 'This tells awk to use spaces, single quotes, or commas or any combination thereof as field separators.', '/version:/{print $2}', 'If a line contains version:, then print the second field.']","[<code>npm info webpack | sed -En ""s/version: '(.*)',/\1/p""
</code>, <code>$ echo  ""version: '2.1.0-beta.12',"" | sed -En ""s/version: '(.*)',/\1/p""
2.1.0-beta.12
</code>, <code>npm info webpack | awk -F""[ ',]+"" '/version:/{print $2}'
</code>, <code>$ echo  ""version: '2.1.0-beta.12',"" | awk -F""[ ',]+"" '/version:/{print $2}'
2.1.0-beta.12
</code>, <code>-F""[ ',]+""</code>, <code>/version:/{print $2}</code>, <code>version:</code>]"
99,https://superuser.com/questions/1043672/,The MD5 hash value is different from Bash and PHP,"['By default, echo includes a newline character at the end of the output. However, PHP and the online sites you used do not include the newline. To suppress the newline character, use the -n flag:', 'Output:', 'See: help echo', 'or with printf:']","[<code>echo</code>, <code>-n</code>, <code>echo -n ""hello"" | md5sum
</code>, <code>help echo</code>, <code>printf ""%s"" ""hello"" | md5sum
</code>]"
100,https://superuser.com/questions/154332/,How do I unset or get rid of a bash function?,"['The unset built-in command takes an option, -f, to delete functions:', 'Form the unset entry in the bash manpage:', 'If -f is specified, each name refers to a shell function, and the function definition is removed.', 'Note: -f is only really necessary if a variable with the same name exists. If you do not also have a variable named foo, then unset foo will delete the function.']","[<code>-f</code>, <code>unset -f foo
</code>, <code>-f</code>, <code>foo</code>, <code>unset foo</code>]"
101,https://superuser.com/questions/608106/,How can I use a Bash-like shell on Windows?,"['You could install Cygwin or MSYS/MinGW, or you could install a full Linux distribution in a virtual machine (for example, using VirtualBox).']",[]
102,https://superuser.com/questions/461981/,How do I convert a bash array variable to a string delimited with newlines?,"[""Here's a way that utilizes bash parameter expansion and its IFS special variable."", ""We use a subshell to avoid overwriting the value of IFS in the current environment. In that subshell, we then modify the value of IFS so that the first character is a newline (using $'...' quoting). Finally, we use parameter expansion to print the contents of the array as a single word; each element is separated by the first charater of IFS."", 'To capture to a variable:', 'If your bash is new enough (4.2 or later), you can (and should) still use printf with the -v option:', 'In either case, you may not want the final newline in var. To remove it:']","[<code>IFS</code>, <code>$ System=('s1' 's2' 's3' 's4 4 4')
$ ( IFS=$'\n'; echo ""${System[*]}"" )
</code>, <code>IFS</code>, <code>IFS</code>, <code>$'...'</code>, <code>IFS</code>, <code>$ var=$( IFS=$'\n'; echo ""${System[*]}"" )
</code>, <code>printf</code>, <code>-v</code>, <code>$ printf -v var ""%s\n"" ""${System[@]}""
</code>, <code>var</code>, <code>$ var=${var%?}    # Remove the final character of var
</code>]"
103,https://superuser.com/questions/332356/,"In Linux, how do I truncate command-line output?","['OMG, I totally forgot about cut!', '^ does the trick! >_<']","[<code>cut</code>, <code>grep -nr sumthin * | cut -c -80
</code>]"
104,https://superuser.com/questions/188240/,How to verify that file2 is newer than file1 in bash?,['Found it  here '],"[<code>for f in /abcd/xyz* do
   [ ""$f"" -nt /abcd/test.txt ] &amp;&amp; echo ""file f$ found"" done
</code>]"
105,https://superuser.com/questions/709515/,command not found when using sudo,"[""$PATH is evaluated by your shell, so your check doesn't work as you expect it to."", '/etc/sudoers is configured to replace your PATH with a default one.', 'sudo does not load a login shell environment before executing the command, so the default PATH from /etc/sudoers is used. su - does open a login shell, which involves loading /etc/profile. See man bash, section INVOCATION.', ""Just remove the PATH reset in /etc/sudoers. It's likely a rule called secure_path."", 'In CentOS you can add PATH to the Defaults env_keep section:']","[<code>$PATH</code>, <code>/etc/sudoers</code>, <code>PATH</code>, <code>sudo</code>, <code>PATH</code>, <code>/etc/sudoers</code>, <code>su -</code>, <code>/etc/profile</code>, <code>man bash</code>, <code>PATH</code>, <code>/etc/sudoers</code>, <code>secure_path</code>, <code>PATH</code>, <code>Defaults env_keep</code>, <code>Defaults    env_keep = ""COLORS DISPLAY HOSTNAME HISTSIZE INPUTRC KDEDIR \
                        LS_COLORS MAIL PS1 PS2 QTDIR USERNAME \
                        LANG LC_ADDRESS LC_CTYPE LC_COLLATE LC_IDENTIFICATION \
                        LC_MEASUREMENT LC_MESSAGES LC_MONETARY LC_NAME LC_NUMERIC \
                        LC_PAPER LC_TELEPHONE LC_TIME LC_ALL LANGUAGE LINGUAS \
                        _XKB_CHARSET XAUTHORITY PATH""
</code>]"
106,https://superuser.com/questions/1164818/,"How to backup (WSL) Linux Subsystem for Windows 10, before system reset or reinstall?","['Windows 10 v1903 includes a built-in WSL export/import command.  Specifically, wsl --export, which produces a tar and wsl --import, which imports a previously exported tar. You can then move this file between computers.', 'You can also specify stdin/stdout with -, which should allow you to directly transfer to another machine and import using a remote shell like ssh.']","[<code>wsl --export</code>, <code>tar</code>, <code>wsl --import</code>, <code>tar</code>, <code>-</code>, <code>ssh</code>]"
107,https://superuser.com/questions/584013/,How to use Cmd's tab autocomplete effectively?,"[""1 year update: I came to the conclusion that Cmd's autocomplete is unusable, and stopped using it."", 'I installed Clink which gives you Bash-style autocompletion in Cmd.', 'Clink combines the native Windows shell cmd.exe with the powerful command line editing features of the GNU Readline library, which provides rich completion, history, and line-editing capabilities', ""It's brilliant.""]",[]
108,https://superuser.com/questions/142945/,Bash command to focus a specific window,"[""The wmctrl command seems to do the job. It was already installed for me, but it's available in the repositories in case anyone needs it."", 'Lists currently open windows (including the gnome panels).', ""Gives focus to a window containing STRING in its title. I'm not sure what happens if more than one window meets that condition.\nIn my case the command was:""]","[<code>wmctrl -l 
</code>, <code>wmctrl -a STRING
</code>, <code>wmctrl -a Firefox
</code>]"
109,https://superuser.com/questions/482435/,How to remove all files starting with a certain string in Linux,"['To delete all files which name has name, you can use it:']","[<code>find  . -name 'name*' -exec rm {} \;
</code>]"
110,https://superuser.com/questions/202212/,How can I display the absolute path in bash prompt?,"['Just replace \\w with \\$PWD:', ""Anyway if you mind a little tip, I'd write something like:""]","[<code>\w</code>, <code>\$PWD</code>, <code>PS1=""\[\`if [[ \$? = ""0"" ]]; then echo '\e[32m\h\e[0m'; else echo '\e[31m\h\e[0m' ; fi\`:\$PWD\n\$ ""
</code>, <code>PS1='\[`[ $? = 0 ] &amp;&amp; X=2 || X=1; tput setaf $X`\]\h\[`tput sgr0`\]:$PWD\n\$ '
</code>]"
111,https://superuser.com/questions/345101/,Bash: is there a way to search for a particular string in a directory of files?,"['With grep:', 'Or, if you have ack-grep installed, simply:', 'If you want to limit the search in C files, with ack-grep:', 'ack-grep can also be installed on OSX but the executable is called just ack.']","[<code>grep</code>, <code>grep -R ""toUppercase()"" *
</code>, <code>ack-grep ""toUppercase""
</code>, <code>ack-grep</code>, <code>ack-grep -cc ""toUppercase()""
</code>, <code>ack-grep</code>, <code>ack</code>]"
112,https://superuser.com/questions/1203270/,What is the purpose of cd ` (backtick)?,"[""What you've typed is a backtick - it is the start of an instruction to bash to evaluate what you type as a command. The > is displayed to indicate you are still entering the command on the next line. "", ""If you close the backtick you'll find the whole command will run. E.g.""]","[<code>&gt;</code>, <code>~$ cd `
&gt; echo /var`
/var$
</code>]"
113,https://superuser.com/questions/392872/,Delete files with regular expression,"['You can use the following command to delete all files matching your criteria:', 'How it works:', 'ls lists all files (one by line since the result is piped).', 'grep -P ""^A.*[0-9]{2}$"" filters the list of files and leaves only those that match the regular expression ^A.*[0-9]{2}$', '.* indicates any number of occurrences of ., where . is a wildcard matching any character.', '[0-9]{2} indicates exactly two occurrences of [0-9], that is, any digit.', 'xargs -d""\\n"" rm executes rm line once for every line that is piped to it.', 'Where am I wrong?', ""For starters, rm doesn't accept a regular expression as an argument. Besides the wildcard *, every other character is treated literally."", 'Also, your regular expression is slightly off. For example, * means any occurrences of ... in a regular expression, so A* matches A, AA, etc. and even an empty string.', 'For more information, visit Regular-Expressions.info.']","[<code>ls | grep -P ""^A.*[0-9]{2}$"" | xargs -d""\n"" rm
</code>, <code>ls</code>, <code>grep -P ""^A.*[0-9]{2}$""</code>, <code>^A.*[0-9]{2}$</code>, <code>.*</code>, <code>.</code>, <code>.</code>, <code>[0-9]{2}</code>, <code>[0-9]</code>, <code>xargs -d""\n"" rm</code>, <code>rm line</code>, <code>line</code>, <code>rm</code>, <code>*</code>, <code>*</code>, <code>...</code>, <code>A*</code>, <code>A</code>, <code>AA</code>]"
