server_time_stamp,client_time_stamp,user_id,task_order,task_code,treatment,time_elapsed,time_elapsed_task_set,status,command
2022-05-22T22:01:00Z,2022-05-22T22:01:00Z,P2,T2N1,d,N,317,966,incomplete,cd content
2022-05-22T22:01:23Z,2022-05-22T22:01:23Z,P2,T2N1,d,N,340,989,incomplete,cd content
2022-05-22T22:02:05Z,2022-05-22T22:02:05Z,P2,T2N1,d,N,,1031,timeout,cd content
2022-05-22T22:02:06Z,2022-05-22T22:02:06Z,P2,T2N1,e,N,0,1031,incomplete,start_task
2022-05-22T22:03:20Z,2022-05-22T22:03:20Z,P2,T2N1,e,N,75,1106,incomplete,cd css
2022-05-22T22:03:39Z,2022-05-22T22:03:39Z,P2,T2N1,e,N,93,1124,incomplete,cd css
2022-05-22T22:05:15Z,2022-05-22T22:05:15Z,P2,T2N1,e,N,190,1221,incomplete,rm -f ./css/*
2022-05-22T22:05:31Z,2022-05-22T22:05:30Z,P2,T2N1,e,N,205,1236,incomplete,rm -rf ./css/*
2022-05-22T22:06:04Z,2022-05-22T22:06:04Z,P2,T2N1,e,N,238,1269,incomplete,rm -rf 'css/*'
2022-05-22T22:06:52Z,2022-05-22T22:06:52Z,P2,T2N1,e,N,287,1318,incomplete,cd css
2022-05-22T22:07:20Z,2022-05-22T22:07:20Z,P2,T2N1,e,N,315,1346,incomplete,cd css
2022-05-22T22:07:37Z,2022-05-22T22:07:37Z,P2,T2N1,e,N,332,1363,incomplete,cd css
2022-05-22T22:08:46Z,2022-05-22T22:08:45Z,P2,T2N1,e,N,,1431,timeout,find css -type f -delete
2022-05-22T22:08:46Z,2022-05-22T22:08:46Z,P2,T2N1,f,N,0,1431,incomplete,start_task
2022-05-22T22:10:32Z,2022-05-22T22:10:32Z,P2,T2N1,f,N,106,1538,set-timeout,find . -type d -path '*/*/*' -prune
2022-05-23T03:55:28Z,2022-05-23T03:55:28Z,P3,N1T2,v,N,0,,incomplete,start_task
2022-05-23T03:55:28Z,2022-05-23T03:55:28Z,P3,N1T2,v,N,0,1653278128,incomplete,start_task
2022-05-23T03:56:35Z,2022-05-23T03:56:35Z,P3,N1T2,v,N,66,1653278194,success,mv ./README.md ./README.txt
2022-05-23T03:56:35Z,2022-05-23T03:56:35Z,P3,N1T2,w,N,0,1653278194,incomplete,start_task
2022-05-23T03:57:36Z,2022-05-23T03:57:36Z,P3,N1T2,w,N,60,1653278255,success,cat ./css/app.css
2022-05-23T03:57:36Z,2022-05-23T03:57:36Z,P3,N1T2,x,N,0,1653278255,incomplete,start_task
2022-05-23T04:01:42Z,2022-05-23T04:01:42Z,P3,N1T2,x,N,246,1653278502,success,find ./ -type f -name '*glyph*' -delete
2022-05-23T04:02:13Z,2022-05-23T04:02:12Z,P3,N1T2,a,N,0,1653278502,incomplete,start_task
2022-05-23T04:03:23Z,2022-05-23T04:03:23Z,P3,N1T2,a,N,71,71,success,find . -type d -empty -delete
2022-05-23T04:03:23Z,2022-05-23T04:03:23Z,P3,N1T2,b,N,0,71,incomplete,start_task
2022-05-23T04:03:36Z,2022-05-23T04:03:36Z,P3,N1T2,b,N,13,84,skip,skip
2022-05-23T04:03:37Z,2022-05-23T04:03:36Z,P3,N1T2,c,N,0,84,incomplete,start_task
2022-05-23T04:04:35Z,2022-05-23T04:04:35Z,P3,N1T2,c,N,59,143,incomplete,find DIR_NAME -type f | wc -l
2022-05-23T04:04:43Z,2022-05-23T04:04:42Z,P3,N1T2,c,N,66,150,incomplete,find DIR_NAME -type f | wc -l
2022-05-23T04:05:22Z,2022-05-23T04:05:21Z,P3,N1T2,c,N,105,189,success,find ./content/labs/ -type f | wc -l
2022-05-23T04:05:22Z,2022-05-23T04:05:22Z,P3,N1T2,d,N,0,189,incomplete,start_task
2022-05-23T04:06:26Z,2022-05-23T04:06:26Z,P3,N1T2,d,N,64,254,incomplete,find ./content/ -type f ! -name 'tips.md' -delete
2022-05-23T04:07:21Z,2022-05-23T04:07:21Z,P3,N1T2,d,N,119,309,incomplete,find ./content/ -type f ! -name "tips.md" -exec rm -rf {} \;
2022-05-23T04:07:29Z,2022-05-23T04:07:29Z,P3,N1T2,d,N,127,317,skip,skip
2022-05-23T04:07:30Z,2022-05-23T04:07:30Z,P3,N1T2,e,N,0,317,incomplete,start_task
2022-05-23T04:08:36Z,2022-05-23T04:08:36Z,P3,N1T2,e,N,67,384,success,find ./css/ -type f -name '*' -delete
2022-05-23T04:08:36Z,2022-05-23T04:08:36Z,P3,N1T2,f,N,0,384,incomplete,start_task
2022-05-23T04:09:49Z,2022-05-23T04:09:49Z,P3,N1T2,f,N,73,457,incomplete,ls -d */
2022-05-23T04:10:27Z,2022-05-23T04:10:27Z,P3,N1T2,f,N,111,495,skip,skip
2022-05-23T04:13:24Z,2022-05-23T04:13:24Z,P3,N1T2,y,T,0,495,incomplete,start_task
2022-05-23T04:15:04Z,2022-05-23T04:15:04Z,P3,N1T2,y,T,99,771,incomplete,find ./content/tips.md -exec cp {} ./content/backup/ \;
2022-05-23T04:16:09Z,2022-05-23T04:16:09Z,P3,N1T2,y,T,165,837,incomplete,find ./content/tips.md -exec cp {} ./content/backup/ \;
2022-05-23T04:16:10Z,2022-05-23T04:16:10Z,P3,N1T2,y,T,165,837,incomplete,cp
2022-05-23T04:16:10Z,2022-05-23T04:16:10Z,P3,N1T2,y,T,166,838,incomplete,cp: copy files
2022-05-23T04:16:11Z,2022-05-23T04:16:11Z,P3,N1T2,y,T,166,838,incomplete,cp: copy files
2022-05-23T04:16:11Z,2022-05-23T04:16:11Z,P3,N1T2,y,T,167,839,incomplete,   In the first synopsis form, the cp utility copies the contents of the
2022-05-23T04:16:12Z,2022-05-23T04:16:12Z,P3,N1T2,y,T,168,840,incomplete,   source_file to the target_file.  In the second synopsis form, the con-
2022-05-23T04:16:13Z,2022-05-23T04:16:12Z,P3,N1T2,y,T,168,840,incomplete,   tents of each named source_file is copied to the destination
2022-05-23T04:16:13Z,2022-05-23T04:16:13Z,P3,N1T2,y,T,169,841,incomplete,   target_directory.  The names of the files themselves are not changed.  If
2022-05-23T04:16:14Z,2022-05-23T04:16:14Z,P3,N1T2,y,T,169,841,incomplete,   cp detects an attempt to copy a file to itself, the copy will fail.
2022-05-23T04:16:14Z,2022-05-23T04:16:14Z,P3,N1T2,y,T,170,842,incomplete,   cp detects an attempt to copy a file to itself, the copy will fail.
2022-05-23T04:16:23Z,2022-05-23T04:16:23Z,P3,N1T2,y,T,179,851,incomplete,skip
2022-05-23T04:19:02Z,2022-05-23T04:19:02Z,P3,N1T2,y,T,338,1010,success,mkdir ./content/backup/ | cp ./content/tips.md ./content/backup 
2022-05-23T04:19:03Z,2022-05-23T04:19:02Z,P3,N1T2,z,T,0,1010,incomplete,start_task
2022-05-23T04:20:19Z,2022-05-23T04:20:18Z,P3,N1T2,z,T,76,1086,incomplete,wc -l ./content/syllabus.md
2022-05-23T04:20:50Z,2022-05-23T04:20:50Z,P3,N1T2,z,T,108,1118,success,wc -l < ./content/syllabus.md
2022-05-23T04:20:54Z,2022-05-23T04:20:54Z,P3,N1T2,g,T,0,1118,incomplete,start_task
2022-05-23T04:22:08Z,2022-05-23T04:22:08Z,P3,N1T2,g,T,74,74,incomplete,ls -I "*.txt" -I "*.pdf" -R
2022-05-23T04:22:24Z,2022-05-23T04:22:24Z,P3,N1T2,g,T,90,90,incomplete,ls -I "*.md" -R
2022-05-23T04:23:17Z,2022-05-23T04:23:17Z,P3,N1T2,g,T,143,143,skip,skip
2022-05-23T04:23:18Z,2022-05-23T04:23:18Z,P3,N1T2,h,T,0,143,incomplete,start_task
2022-05-23T04:24:11Z,2022-05-23T04:24:11Z,P3,N1T2,h,T,53,197,success,find . -type f -name '[0-9]*.md' -delete
2022-05-23T04:24:11Z,2022-05-23T04:24:11Z,P3,N1T2,i,T,0,197,incomplete,start_task
2022-05-23T04:25:10Z,2022-05-23T04:25:10Z,P3,N1T2,i,T,59,256,success,diff --brief --recursive ./content/labs/ ./content/lessons/
2022-05-23T04:25:10Z,2022-05-23T04:25:10Z,P3,N1T2,j,T,0,256,incomplete,start_task
2022-05-23T04:25:55Z,2022-05-23T04:25:55Z,P3,N1T2,j,T,45,301,incomplete,find . -size  10k -exec ls -lh {} \ 
2022-05-23T04:27:10Z,2022-05-23T04:27:10Z,P3,N1T2,j,T,120,376,incomplete,find . -type f -size  10kB
2022-05-23T04:27:16Z,2022-05-23T04:27:16Z,P3,N1T2,j,T,126,382,success,find . -type f -size  10k
2022-05-23T04:27:16Z,2022-05-23T04:27:16Z,P3,N1T2,k,T,0,382,incomplete,start_task
2022-05-23T04:29:44Z,2022-05-23T04:29:44Z,P3,N1T2,k,T,148,530,incomplete,find . -type f -name "*review*" | grep "why" 
2022-05-23T04:29:59Z,2022-05-23T04:29:59Z,P3,N1T2,k,T,163,545,skip,skip
2022-05-23T04:29:59Z,2022-05-23T04:29:59Z,P3,N1T2,l,T,0,545,incomplete,start_task
2022-05-23T04:31:02Z,2022-05-23T04:31:01Z,P3,N1T2,l,T,62,607,incomplete,find content/ -type f -ls | sort -n -k7
2022-05-23T04:32:13Z,2022-05-23T04:32:13Z,P3,N1T2,l,T,133,678,incomplete,find -maxdepth 1 content/ -type f -ls | sort -n -k7
2022-05-23T04:32:34Z,2022-05-23T04:32:34Z,P3,N1T2,l,T,154,699,incomplete,find content/ -maxdepth 1 -type f -ls | sort -n -k7
2022-05-23T04:32:48Z,2022-05-23T04:32:48Z,P3,N1T2,l,T,169,714,incomplete,find content/ -maxdepth 0 -type f -ls | sort -n -k7
2022-05-23T04:32:58Z,2022-05-23T04:32:58Z,P3,N1T2,l,T,179,724,incomplete,find content/ -maxdepth 0 -ls | sort -n -k7
2022-05-23T04:33:10Z,2022-05-23T04:33:10Z,P3,N1T2,l,T,191,736,incomplete,find content/ -maxdepth 0 -type fd -ls | sort -n -k7
2022-05-23T04:33:19Z,2022-05-23T04:33:19Z,P3,N1T2,l,T,200,745,incomplete,find content/ -maxdepth 0 -type f -type d -ls | sort -n -k7
2022-05-23T04:33:25Z,2022-05-23T04:33:25Z,P3,N1T2,l,T,206,751,skip,skip
2022-05-23T23:29:04Z,2022-05-23T23:29:04Z,P4,N2T1,v,N,0,,incomplete,start_task
2022-05-23T23:29:04Z,2022-05-23T23:29:04Z,P4,N2T1,v,N,0,1653348544,incomplete,start_task
2022-05-23T23:29:19Z,2022-05-23T23:29:18Z,P4,N2T1,v,N,14,1653348558,success,mv README.md README.txt
2022-05-23T23:29:19Z,2022-05-23T23:29:19Z,P4,N2T1,w,N,0,1653348558,incomplete,start_task
2022-05-23T23:29:39Z,2022-05-23T23:29:39Z,P4,N2T1,w,N,20,1653348579,success,cat css/app.css 
2022-05-23T23:29:40Z,2022-05-23T23:29:39Z,P4,N2T1,x,N,0,1653348579,incomplete,start_task
2022-05-23T23:30:21Z,2022-05-23T23:30:21Z,P4,N2T1,x,N,42,1653348621,incomplete,rm -r *glyph*
2022-05-23T23:31:41Z,2022-05-23T23:31:41Z,P4,N2T1,x,N,122,1653348701,incomplete,helpme
2022-05-23T23:31:51Z,2022-05-23T23:31:51Z,P4,N2T1,x,N,132,1653348711,incomplete,expected
2022-05-23T23:32:25Z,2022-05-23T23:32:25Z,P4,N2T1,x,N,166,1653348745,incomplete,rm -r . *glyph*
2022-05-23T23:34:38Z,2022-05-23T23:34:38Z,P4,N2T1,x,N,299,1653348878,incomplete,find -name `glyph` | rm 
2022-05-23T23:35:23Z,2022-05-23T23:35:23Z,P4,N2T1,x,N,344,1653348923,incomplete,find -name `glyph` -exec rm {} \;
2022-05-23T23:36:59Z,2022-05-23T23:36:59Z,P4,N2T1,x,N,440,1653349019,success,find . -depth -path '*glyph*' -delete
2022-05-23T23:37:22Z,2022-05-23T23:37:22Z,P4,N2T1,g,N,0,1653349019,incomplete,start_task
2022-05-23T23:37:57Z,2022-05-23T23:37:57Z,P4,N2T1,g,N,35,35,incomplete,find -name -depth '*.md'
2022-05-23T23:39:49Z,2022-05-23T23:39:49Z,P4,N2T1,g,N,146,146,incomplete,find . ! -name '.' -and ! -name '*.md' | xargs
2022-05-23T23:41:20Z,2022-05-23T23:41:20Z,P4,N2T1,g,N,238,238,incomplete,grep -rL '*.md' .
2022-05-23T23:41:42Z,2022-05-23T23:41:42Z,P4,N2T1,g,N,260,260,incomplete,egrep -rL '*.md' .
2022-05-23T23:43:24Z,2022-05-23T23:43:24Z,P4,N2T1,g,N,,362,timeout,find . -type f -not -name "*.md"
2022-05-23T23:43:25Z,2022-05-23T23:43:25Z,P4,N2T1,h,N,0,362,incomplete,start_task
2022-05-23T23:45:07Z,2022-05-23T23:45:07Z,P4,N2T1,h,N,103,465,incomplete,find . -depth -path '\d*.md' -delete
2022-05-23T23:45:45Z,2022-05-23T23:45:45Z,P4,N2T1,h,N,141,503,incomplete,find . -depth '\d*.md' -delete
2022-05-23T23:45:57Z,2022-05-23T23:45:56Z,P4,N2T1,h,N,152,514,incomplete,find . -file -depth '\d*.md' -delete
2022-05-23T23:46:25Z,2022-05-23T23:46:25Z,P4,N2T1,h,N,180,542,incomplete,find . -type f -depth '\d*.md' -delete
2022-05-23T23:47:06Z,2022-05-23T23:47:06Z,P4,N2T1,h,N,222,584,incomplete,find . -depth '\d*.md' -type f -delete
2022-05-23T23:48:43Z,2022-05-23T23:48:43Z,P4,N2T1,h,N,319,681,incomplete,man find
2022-05-23T23:48:54Z,2022-05-23T23:48:54Z,P4,N2T1,h,N,330,692,incomplete,find . -depth '[0-9]*.md' -type f -delete
2022-05-23T23:49:32Z,2022-05-23T23:49:32Z,P4,N2T1,h,N,,730,timeout,find . -depth '*.md' -type f -delete
2022-05-23T23:49:32Z,2022-05-23T23:49:32Z,P4,N2T1,i,N,0,730,incomplete,start_task
2022-05-23T23:51:17Z,2022-05-23T23:51:16Z,P4,N2T1,i,N,104,834,incomplete,man diff
2022-05-23T23:51:43Z,2022-05-23T23:51:43Z,P4,N2T1,i,N,131,861,incomplete,diff -r content/labs/ content/lessons/
2022-05-23T23:53:22Z,2022-05-23T23:53:22Z,P4,N2T1,i,N,230,960,incomplete,man diff
2022-05-23T23:53:27Z,2022-05-23T23:53:27Z,P4,N2T1,i,N,235,965,success,diff -qr content/labs/ content/lessons/
2022-05-23T23:53:28Z,2022-05-23T23:53:27Z,P4,N2T1,j,N,0,965,incomplete,start_task
2022-05-23T23:54:13Z,2022-05-23T23:54:13Z,P4,N2T1,j,N,46,1011,incomplete,man ls
2022-05-23T23:54:34Z,2022-05-23T23:54:34Z,P4,N2T1,j,N,67,1032,success,find . -type f -size  10k
2022-05-23T23:54:34Z,2022-05-23T23:54:34Z,P4,N2T1,k,N,0,1032,incomplete,start_task
2022-05-23T23:55:31Z,2022-05-23T23:55:31Z,P4,N2T1,k,N,57,1089,incomplete,find -name . -depth "*review-"
2022-05-23T23:55:50Z,2022-05-23T23:55:50Z,P4,N2T1,k,N,75,1107,incomplete,find -name . -depth "*review*"
2022-05-23T23:56:15Z,2022-05-23T23:56:15Z,P4,N2T1,k,N,101,1133,incomplete,find . -depth '*review*' -type f
2022-05-23T23:56:45Z,2022-05-23T23:56:45Z,P4,N2T1,k,N,131,1163,incomplete,find . -depth '*review*' -type f | grep "why"
2022-05-23T23:56:54Z,2022-05-23T23:56:54Z,P4,N2T1,k,N,140,1172,incomplete,find . -depth '*review*' -type f | grep -i "why"
2022-05-23T23:57:05Z,2022-05-23T23:57:04Z,P4,N2T1,k,N,150,1182,incomplete,find . -depth '*review*'
2022-05-23T23:57:59Z,2022-05-23T23:57:59Z,P4,N2T1,k,N,205,1237,incomplete,find . -type f -depth -name '*review*'
2022-05-23T23:58:12Z,2022-05-23T23:58:12Z,P4,N2T1,k,N,217,1249,incomplete,find . -type f -depth -name '*review*' | grep -i "why"
2022-05-23T23:58:31Z,2022-05-23T23:58:31Z,P4,N2T1,k,N,237,1269,incomplete,find . -type f -depth -name '*review*' | grep -ri "why"
2022-05-23T23:59:08Z,2022-05-23T23:59:08Z,P4,N2T1,k,N,274,1306,incomplete,find . -type f -depth -name '*review*' | grep -riq "why"
2022-05-23T23:59:14Z,2022-05-23T23:59:14Z,P4,N2T1,k,N,279,1311,incomplete,find . -type f -depth -name '*review*' | grep -riu "why"
2022-05-24T00:00:24Z,2022-05-24T00:00:23Z,P4,N2T1,k,N,349,1381,incomplete,find . -type f -depth -name '*review*.' | grep -riq "why"
2022-05-24T00:00:45Z,2022-05-24T00:00:45Z,P4,N2T1,k,N,,1403,timeout,grep -riq "why"
2022-05-24T00:00:46Z,2022-05-24T00:00:46Z,P4,N2T1,l,N,0,1403,incomplete,start_task
2022-05-24T00:01:20Z,2022-05-24T00:01:20Z,P4,N2T1,l,N,35,1438,incomplete,man ls
2022-05-24T00:01:30Z,2022-05-24T00:01:30Z,P4,N2T1,l,N,45,1448,incomplete,ls content/ -s
2022-05-24T00:02:05Z,2022-05-24T00:02:05Z,P4,N2T1,l,N,80,1483,incomplete,man ls
2022-05-24T00:02:09Z,2022-05-24T00:02:09Z,P4,N2T1,l,N,83,1486,incomplete,ls content/ -sS
2022-05-24T00:02:34Z,2022-05-24T00:02:34Z,P4,N2T1,l,N,109,1512,set-timeout,ls content/ -sSl
2022-05-24T00:04:57Z,2022-05-24T00:04:57Z,P4,N2T1,y,T,0,1512,incomplete,start_task
2022-05-24T00:07:02Z,2022-05-24T00:07:02Z,P4,N2T1,y,T,125,1653350822,incomplete,cp -f  content/tips.md content/backup
2022-05-24T00:07:19Z,2022-05-24T00:07:18Z,P4,N2T1,y,T,141,1653350838,incomplete,cp -n  content/tips.md content/backup
2022-05-24T00:07:34Z,2022-05-24T00:07:34Z,P4,N2T1,y,T,157,1653350854,incomplete,cp -rfn  content/tips.md content/backup
2022-05-24T00:08:05Z,2022-05-24T00:08:05Z,P4,N2T1,y,T,188,1653350885,incomplete,cp --parents  content/tips.md content/backup
2022-05-24T00:08:39Z,2022-05-24T00:08:39Z,P4,N2T1,y,T,222,1653350919,incomplete,cp -rfn  content/tips.md content/backup/tips.md
2022-05-24T00:08:48Z,2022-05-24T00:08:48Z,P4,N2T1,y,T,231,1653350928,incomplete,cp -r  content/tips.md content/backup/tips.md
2022-05-24T00:08:57Z,2022-05-24T00:08:56Z,P4,N2T1,y,T,239,1653350936,incomplete,cp -rf  content/tips.md content/backup/tips.md
2022-05-24T00:09:04Z,2022-05-24T00:09:04Z,P4,N2T1,y,T,247,1653350944,incomplete,cp  content/tips.md content/backup/tips.md
2022-05-24T00:09:31Z,2022-05-24T00:09:31Z,P4,N2T1,y,T,274,1653350971,incomplete,cp -R ./content/tips.md ./content/backup/
2022-05-24T00:10:44Z,2022-05-24T00:10:43Z,P4,N2T1,y,T,346,1653351043,success,mkdir content/backup ,
2022-05-24T00:10:44Z,2022-05-24T00:10:44Z,P4,N2T1,z,T,0,1653351043,incomplete,start_task
2022-05-24T00:11:06Z,2022-05-24T00:11:06Z,P4,N2T1,z,T,22,1653351066,incomplete,start_task
2022-05-24T00:11:14Z,2022-05-24T00:11:14Z,P4,N2T1,z,T,30,1653351074,success,cat ./content/syllabus.md | wc -l
2022-05-24T00:11:35Z,2022-05-24T00:11:34Z,P4,N2T1,a,T,0,1653351074,incomplete,start_task
2022-05-24T00:11:42Z,2022-05-24T00:11:42Z,P4,N2T1,a,T,8,8,incomplete,rm -rf .
2022-05-24T00:12:08Z,2022-05-24T00:12:08Z,P4,N2T1,a,T,34,34,incomplete,man rm
2022-05-24T00:12:35Z,2022-05-24T00:12:35Z,P4,N2T1,a,T,61,61,success,find . -type d -empty -exec rmdir {} \;
2022-05-24T00:12:35Z,2022-05-24T00:12:35Z,P4,N2T1,b,T,0,61,incomplete,start_task
2022-05-24T00:13:01Z,2022-05-24T00:13:01Z,P4,N2T1,b,T,26,87,incomplete,cat ./content/review/review2.md | grep -v './content/review/review2.md'
2022-05-24T00:13:17Z,2022-05-24T00:13:17Z,P4,N2T1,b,T,42,103,incomplete,cat ./content/review/review222.md | grep -v './content/review/review1.md'
2022-05-24T00:13:26Z,2022-05-24T00:13:25Z,P4,N2T1,b,T,50,111,incomplete,cat ./content/review/review222.md | grep -v './content/review/review1.md'
2022-05-24T00:13:38Z,2022-05-24T00:13:38Z,P4,N2T1,b,T,63,124,incomplete,cat ./content/review/review22.md | grep -v './content/review/review2.md'
2022-05-24T00:14:00Z,2022-05-24T00:13:59Z,P4,N2T1,b,T,84,145,incomplete,cat ./content/review/review2.md | grep -v './content/review/review1.md'
2022-05-24T00:14:09Z,2022-05-24T00:14:09Z,P4,N2T1,b,T,94,155,incomplete,cat ./content/review/review1.md | grep -v './content/review/review2.md'
2022-05-24T00:15:48Z,2022-05-24T00:15:48Z,P4,N2T1,b,T,192,253,incomplete,cat ./content/review/review2.md | grep -v './content/review/review1.md'
2022-05-24T00:16:10Z,2022-05-24T00:16:10Z,P4,N2T1,b,T,215,276,incomplete,diff -u content/review/review2.md content/review/review1.md  | sed -nr 's/^ ([^ ].*)/\1/p'
2022-05-24T00:16:31Z,2022-05-24T00:16:31Z,P4,N2T1,b,T,236,297,incomplete,diff -u content/review/review1.md content/review/review2.md  | sed -nr 's/^ ([^ ].*)/\1/p'
2022-05-24T00:16:40Z,2022-05-24T00:16:40Z,P4,N2T1,b,T,245,306,incomplete,diff -u content/review/review1.md content/review/review2.md  | sed -nr 's/^ ([^ ].*)/\1/p'
2022-05-24T00:16:51Z,2022-05-24T00:16:51Z,P4,N2T1,b,T,256,317,incomplete,cat content/review/review2.md 
2022-05-24T00:17:28Z,2022-05-24T00:17:28Z,P4,N2T1,b,T,293,354,incomplete,cat content/review/review2.md 
2022-05-24T00:17:49Z,2022-05-24T00:17:49Z,P4,N2T1,b,T,314,375,incomplete,grep -vf content/review/review2.md content/review/review1.md 
2022-05-24T00:18:29Z,2022-05-24T00:18:29Z,P4,N2T1,b,T,354,415,incomplete,grep -vf content/review/review2.md content/review/review1.md 
2022-05-24T00:18:45Z,2022-05-24T00:18:45Z,P4,N2T1,b,T,,431,timeout,grep -vf content/review/review1.md content/review/review2.md 
2022-05-24T00:18:45Z,2022-05-24T00:18:45Z,P4,N2T1,c,T,0,431,incomplete,start_task
2022-05-24T00:19:22Z,2022-05-24T00:19:21Z,P4,N2T1,c,T,36,467,incomplete,ls -1 | wc -l
2022-05-24T00:20:11Z,2022-05-24T00:20:11Z,P4,N2T1,c,T,86,517,incomplete,find . -type f | wc -l
2022-05-24T00:20:28Z,2022-05-24T00:20:28Z,P4,N2T1,c,T,103,534,success,find content/labs/ -type f | wc -l
2022-05-24T00:20:28Z,2022-05-24T00:20:28Z,P4,N2T1,d,T,0,534,incomplete,start_task
2022-05-24T00:21:12Z,2022-05-24T00:21:12Z,P4,N2T1,d,T,44,578,incomplete,find . ! -name 'file.txt' -type f -exec rm -f {}  
2022-05-24T00:21:43Z,2022-05-24T00:21:43Z,P4,N2T1,d,T,74,608,incomplete,find content/ ! -name 'tips.md' -type f -exec rm -f {}  
2022-05-24T00:22:00Z,2022-05-24T00:22:00Z,P4,N2T1,d,T,91,625,incomplete,find content/ ! -name 'tips.md' -type f -exec rm -f {}  
2022-05-24T00:23:07Z,2022-05-24T00:23:07Z,P4,N2T1,d,T,159,693,incomplete,ls content/ | grep -v "tips.md" | xargs rm
2022-05-24T00:23:38Z,2022-05-24T00:23:38Z,P4,N2T1,d,T,190,724,success,cd content/ ,
2022-05-24T00:23:38Z,2022-05-24T00:23:38Z,P4,N2T1,e,T,0,724,incomplete,start_task
2022-05-24T00:24:33Z,2022-05-24T00:24:33Z,P4,N2T1,e,T,55,779,incomplete,find css/ -type f -depth
2022-05-24T00:24:57Z,2022-05-24T00:24:57Z,P4,N2T1,e,T,79,803,incomplete,find css/ -type f -depth
2022-05-24T00:25:14Z,2022-05-24T00:25:14Z,P4,N2T1,e,T,96,820,incomplete,find css/ -type f -depth
2022-05-24T00:25:18Z,2022-05-24T00:25:18Z,P4,N2T1,e,T,100,824,success,find ./css/ -type f -print0 | xargs -0 -I {} rm -f {}
2022-05-24T00:25:18Z,2022-05-24T00:25:18Z,P4,N2T1,f,T,0,824,incomplete,start_task
2022-05-24T00:25:48Z,2022-05-24T00:25:48Z,P4,N2T1,f,T,30,854,incomplete,find ./content/ -mindepth 1 -maxdepth 1 -type d
2022-05-24T00:25:51Z,2022-05-24T00:25:51Z,P4,N2T1,f,T,33,857,incomplete,find ./content/ -mindepth 1 -maxdepth 1 -type d
2022-05-24T00:26:35Z,2022-05-24T00:26:35Z,P4,N2T1,f,T,77,901,incomplete,find ./content/ -mindepth 2 -maxdepth 99 -type d
2022-05-24T00:27:04Z,2022-05-24T00:27:04Z,P4,N2T1,f,T,105,929,incomplete,find ./content/ -type d -name './content/' -printf '%h\n'
2022-05-24T00:27:18Z,2022-05-24T00:27:18Z,P4,N2T1,f,T,120,944,incomplete,find ./content/ -mindepth 1 -maxdepth 1 -type d -printf "%P\n"
2022-05-24T00:27:30Z,2022-05-24T00:27:30Z,P4,N2T1,f,T,132,956,incomplete,find ./content/ -mindepth 2 -maxdepth 99 -type d -printf "%P\n"
2022-05-24T00:27:46Z,2022-05-24T00:27:46Z,P4,N2T1,f,T,148,972,incomplete,find ./content/* -mindepth 2 -maxdepth 99 -type d -printf "%P\n"
2022-05-24T00:27:57Z,2022-05-24T00:27:57Z,P4,N2T1,f,T,159,983,incomplete,find ./content/ -mindepth 2 -maxdepth 99 -type d -printf "%P\n"
2022-05-24T00:28:09Z,2022-05-24T00:28:08Z,P4,N2T1,f,T,170,994,incomplete,find ./content/ -type d -exec basename {} \;
2022-05-24T00:28:21Z,2022-05-24T00:28:21Z,P4,N2T1,f,T,182,1006,incomplete,find ./content/* -type d -exec basename {} \;
2022-05-24T00:28:41Z,2022-05-24T00:28:41Z,P4,N2T1,f,T,203,1027,incomplete,find ./content/ -type d -name './content/' -printf '%h\n'
2022-05-24T00:28:47Z,2022-05-24T00:28:47Z,P4,N2T1,f,T,209,1033,incomplete,find ./content/ -mindepth 1 -maxdepth 1 -type d -printf "%P\n"
2022-05-24T00:29:48Z,2022-05-24T00:29:48Z,P4,N2T1,f,T,270,1094,incomplete,man find
2022-05-24T00:30:58Z,2022-05-24T00:30:58Z,P4,N2T1,f,T,339,1163,incomplete,tree content/*/
2022-05-24T00:31:06Z,2022-05-24T00:31:06Z,P4,N2T1,f,T,348,1172,incomplete,tree content/*/ -d
2022-05-24T00:31:16Z,2022-05-24T00:31:16Z,P4,N2T1,f,T,357,1181,incomplete,tree content/*/* -d
2022-05-24T00:31:22Z,2022-05-24T00:31:22Z,P4,N2T1,f,T,,1188,timeout,tree content/  -d
2022-05-25T23:51:39Z,2022-05-25T23:51:39Z,P5,T2N1,v,T,0,,incomplete,start_task
2022-05-25T23:51:40Z,2022-05-25T23:51:39Z,P5,T2N1,v,T,0,1653522699,incomplete,start_task
2022-05-25T23:51:49Z,2022-05-25T23:51:49Z,P5,T2N1,v,T,10,1653522709,incomplete,ls
2022-05-25T23:52:08Z,2022-05-25T23:52:08Z,P5,T2N1,v,T,29,1653522728,success,mv README.md README.txt
2022-05-25T23:52:08Z,2022-05-25T23:52:08Z,P5,T2N1,w,T,0,1653522728,incomplete,start_task
2022-05-25T23:52:16Z,2022-05-25T23:52:16Z,P5,T2N1,w,T,8,1653522736,incomplete,cat .css/app.css
2022-05-25T23:52:35Z,2022-05-25T23:52:35Z,P5,T2N1,w,T,27,1653522755,success,cat ./css/app.css
2022-05-25T23:52:35Z,2022-05-25T23:52:35Z,P5,T2N1,x,T,0,1653522755,incomplete,start_task
2022-05-25T23:52:48Z,2022-05-25T23:52:48Z,P5,T2N1,x,T,13,1653522768,incomplete,ls
